ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,33486072,6685.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33486092,6694.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,33486050,6719.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,33486106,6738.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33583508,6783.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,33583500,6819.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33486090,6842.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33583506,6986.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,33486096,7000.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,33486072,7110.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,REDCLIFFE SURGERY,33486096,7242.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,33486086,7586.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,33486094,7664.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33486103,7802.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,33583521,7953.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,33486096,8047.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,33583512,8122.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33486092,8135.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33486103,8232.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,33583506,8293.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,33583510,8447.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GRAND UNION HEALTH CENTRE,33486103,8516.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33486076,8556.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,33488566,8594.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,33486061,8597.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,33486086,8768.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33486098,9370.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,33486053,9671.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33486084,9954.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33486098,10053.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33486103,10132.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,33486064,10187.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,33486101,10292.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33486098,10555.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33486103,10599.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,33486069,10728.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,33486101,10757.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33486076,11031.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,33486053,11100.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,33486069,11589.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33486092,12101.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,33486064,12205.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,33600224,12236.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33486084,12243.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33486076,12261.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,33486106,12430.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,33583510,12583.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,33486096,13150.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,33583510,13575.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,33486096,13760.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,33486064,13823.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33486103,14666.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,33583491,14863.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,33486104,14973.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33486090,15281.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33486103,15868.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33486084,15971.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,33486092,16686.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,33583526,17325.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,33583494,17389.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,33583518,17985.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33486090,19233.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33486098,20151.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,33486057,20209.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33486098,20238.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,33600224,20538.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,33583275,21128.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,33583523,24283.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,33486103,24543.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,33583491,24930.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,33583520,24993.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33605260,25889.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Computer Software/License,COMMISSIONING SCHEMES,LONDON MEDICAL ASSOCIATES LTD,33531130,26350.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Voluntary Sector,COMMISSIONING - NON ACUTE,HOSPITAL OF ST JOHN & ST ELIZABETH,33420070,26403.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33600224,27832.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,33583526,27957.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,HAZEL HOMES FOR AUTISM LTD,33409104,28272.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,33583498,28709.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Voluntary Sector,NON RECURRENT PROGRAMMES,OPEN AGE PROJECT,33707016,28900.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,GLOBAL DIAGNOSTICS LTD,33591616,29487.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,33486069,29883.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,33583500,29939.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,FULL OF LIFE,33687601,30000.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33531084,30840.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,33583275,31242.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,33486086,31625.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,33583504,31959.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,33583523,32175.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,33583514,32808.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33486092,35278.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Voluntary Sector,NON RECURRENT PROGRAMMES,OPEN AGE PROJECT,33707001,35700.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33583508,35926.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,33583502,36435.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,NHS HAMMERSMITH AND FULHAM CCG,33409099,36612.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,33486053,37084.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,33486101,37250.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,33486084,39278.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,33583512,39853.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33583508,40037.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING,33694844,41168.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,33486106,43304.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33486084,43890.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,33583506,44009.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,33583510,47134.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Voluntary Sector,COMMISSIONING - NON ACUTE,HOSPITAL OF ST JOHN & ST ELIZABETH,33420117,47556.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Income tax <1Yr,BALANCE SHEET,HMRC,33583275,47649.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,ROYAL BOROUGH OF KENSINGTON&CHELSEA,33433477,48206.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33486080,49917.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33486096,51051.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,LONDON MEDICAL ASSOCIATES LTD,33552329,52598.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Voluntary Sector,NON RECURRENT PROGRAMMES,AGE UK KENSINGTON & CHELSEA,33706998,54154.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,33486050,55181.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Computer Maintenance,NON RECURRENT PROGRAMMES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,33451990,61240.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,33486098,61832.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33531094,63509.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33531014,63966.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33486090,66166.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33486072,66838.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,33486061,68313.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec NHS Trust-Non Contract,PATIENT TRANSPORT,LONDON AMBULANCE SERVICE NHS TRUST,33433484,68356.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Commercial Sector,NHS 111,NHS HOUNSLOW CCG,33488566,69233.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,33486094,70076.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,33486078,75972.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,33452097,77308.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,ST ANDREWS HEALTHCARE,33420122,78792.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,33529116,81785.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,33583493,83104.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,33486105,85774.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,33486064,86101.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33528946,88900.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33420181,97092.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33531049,100061.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33486088,105158.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,33528959,110000.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Voluntary Sector,HOSPICES,HOSPITAL OF ST JOHN & ST ELIZABETH,33420117,116267.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33531030,124505.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33486102,129723.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Independent Sector,PRIMARY CARE INVESTMENTS,LONDON MEDICAL ASSOCIATES LTD,33591590,133158.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Clinical&Medical-Independent Sector,PRIMARY CARE INVESTMENTS,LONDON MEDICAL ASSOCIATES LTD,33583526,141466.0,NWWL 05 - August.pdf.csv,1
NHS West London CCG,31-Aug-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33531064,184245.0,NWWL 05 - August.pdf.csv,1
