ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Hammersmith And Fulham CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,CONNECT HEALTH LTD,33743496,190042.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,33753240,27001.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,33753513,54938.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Basic Sal-Rechgs to-from Other NHS,ADMINISTRATION & BUSINESS SUPPORT,NHS BRENT CCG,33765781,120951.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Basic Sal-Rechgs to-from Other NHS,PRIMARY CARE IT,NHS BRENT CCG,33765781,27186.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Basic Sal-Rechgs to-from Other NHS,PROGRAMME PROJECTS,NHS BRENT CCG,33765781,54672.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HCA INTERNATIONAL LTD,33787933,60916.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Basic Sal-Rechgs to-from Other NHS,EXCEPTIONS & PRIOR APPROVALS,NHS CENTRAL LONDON (WESTMINSTER) CCG,33788124,33787.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,E'ers NHI-Rechgs to-from Other NHS,EXCEPTIONS & PRIOR APPROVALS,NHS CENTRAL LONDON (WESTMINSTER) CCG,33788124,4858.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,E'ers Pen-Rechgs to-from Other NHS,EXCEPTIONS & PRIOR APPROVALS,NHS CENTRAL LONDON (WESTMINSTER) CCG,33788124,4157.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,33825446,69435.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,33825446,1089.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-APMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,33825446,5021.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,33825446,3494.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,130508.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,1960.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,4401.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,30895.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,2520.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,87078.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,4788.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,9613.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,4458.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33825449,4421.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,33826231,66819.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,33826231,1028.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-APMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,33826231,4530.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,33826231,3095.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,MY LIFE CHOICE LTD,33828934,27224.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,GRACEFUL CARE LTD,33848121,57962.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,GRACEFUL CARE LTD,33848133,61004.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,STAFF MANAGEMENT LTD T/AS ACTIVE ASSISTANCE,33848186,29075.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,33851385,-314517.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,CITY OF WESTMINSTER,33858479,25969.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Income tax <1Yr,BALANCE SHEET,HMRC,33876969,40890.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33876969,1249.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,33876969,27207.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,33876969,17318.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EPSOM & ST HELIER UNIVERSITY HOSPITALS NHS TRUST,33887666,28670.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,SOUTH WEST LONDON AND ST GEORGE`S MENTAL HEALTH,33887668,29699.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"NHS TRUST
ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST",33887670,31640.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,33887673,34153.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),33887674,44662.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,33887678,56410.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,33887680,64765.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,33887683,69106.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION,33887686,84070.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ROYAL MARSDEN NHS FOUNDATION TRUST (THE)",33887689,95149.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33887692,96977.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33887693,101203.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33887696,102003.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33887698,106343.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION,33887701,145294.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
CENTRAL & NORTH WEST LONDON NHS FOUNDATION",33887704,191303.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
BARTS HEALTH NHS TRUST",33887707,238274.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33887710,259748.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS,33887713,272603.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST",33887716,341191.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,33887718,717793.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,33887722,1414684.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,WEST LONDON NHS TRUST,33887723,2749866.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,33887726,3507295.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
IMPERIAL COLLEGE HEALTHCARE NHS TRUST",33887729,8401632.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Clinical&Medical-Voluntary Sector,CHILD AND ADOLESCENT MENTAL HEALTH,MIND,33895430,240355.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,Computer Software/License,PROGRAMME PROJECTS,BROADCARE SOFTWARE LTD,33895519,44940.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907950,-40269.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907950,-680.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907950,-11639.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907950,-5069.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907950,-19105.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907950,-22930.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BROOK GREEN MEDICAL CENTRE,33907951,900.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,840.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,330.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,108680.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,2092.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,91379.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,1964.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,76.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33907951,7548.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR B MANGWANA & PARTNER,33907953,311.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,33907953,34964.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,33907953,679.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,33907953,32.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,33907953,2406.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33907955,88.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33907955,34025.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33907955,641.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33907955,5254.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33907955,5506.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33907955,1999.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907956,-3018.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907956,-11505.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907956,-64.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907956,-4049.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907956,-3906.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907956,-837.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907956,-10277.0,NWHF 06 - September.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR D OGALLAGHER,33907957,1775.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,2800.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,77321.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,1495.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,56875.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,2624.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,76.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,6100.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,647.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,988.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,1509.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33907957,4746.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GC LAWLEY,33907959,192.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33907959,3360.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33907959,187.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33907959,83724.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33907959,1626.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33907959,2692.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33907959,48.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33907959,6583.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33907961,62009.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33907961,1194.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33907961,12140.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33907961,4667.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR J JOLLY,33907963,117.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,33907963,844.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,33907963,41848.0,NWHF 06 - September.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,33907963,797.0,NWHF 06 - September.pdf.csv,1
