ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Harrow CCG,31-Jul-20,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,EVERYTHING EVERYWHERE LTD,33378683,28101.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33229472,28555.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CAPITAL STAFFING SERVICES LTD,33354133,29455.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-CQUIN,GENERAL RESERVE - PROGRAMME,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,33194910,29941.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33229477,30164.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS LES LTC Case Management,GENERAL RESERVE - PROGRAMME,DR A KELSHIKER & PARTNER,33180519,30195.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Independent Sector,INTERMEDIATE CARE,HARROW HEALTH CIC,33131646,30416.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33229463,31383.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,33237262,32483.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,33248146,32734.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Income tax <1Yr,BALANCE SHEET,HMRC,33131685,32813.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS IT Comm Servs -GP Practices,GENERAL RESERVE - PROGRAMME,EVERYTHING EVERYWHERE LTD,33131584,32947.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33229472,33572.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33229434,34708.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Learning Disab(<65),GENERAL RESERVE - PROGRAMME,LD CARE LTD,33131640,35075.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Programme Support Costs,COMMUNITY SERVICES,HARROW HEALTH CIC,33131653,36347.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Commercial Sector,INTERMEDIATE CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,33153412,37285.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,EMERGENCY PERSONNEL LTD,33295590,37747.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,GENERAL RESERVE - PROGRAMME,NHS PROPERTY SERVICES LTD,33131556,38077.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Programme Support Costs,GP FORWARD VIEW,HARROW HEALTH CIC,33258707,42583.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,K KARIA,33229467,43751.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33248146,44485.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Recharge : Received,CORPORATE COSTS & SERVICES,NHS SOUTH EAST LONDON CCG,33277718,45282.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Programme Support Costs,GP FORWARD VIEW,RIDGEWAY SURGERY,33196991,45833.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,CYGNET LEARNING DISABILITIES LTD,33153484,46872.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,GENERAL RESERVE - PROGRAMME,NHS PROPERTY SERVICES LTD,33131566,47238.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33229458,49639.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Physical Disab (<65),GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF HARROW,33194949,50000.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33229436,51978.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33229454,52474.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,33248149,52778.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Soc Care-Mental health services,GENERAL RESERVE - PROGRAMME,CENTRE FOR ADHD & AUTISM SUPPORT,33153419,53854.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Clinical Other,GENERAL RESERVE - PROGRAMME,NHS BRENT CCG,33194941,54663.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33229439,55722.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33229436,56345.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),33232751,57033.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,CYGNET LEARNING DISABILITIES LTD,33180517,57102.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Learning Disab(<65),GENERAL RESERVE - PROGRAMME,LD CARE LTD,33131637,58821.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Learning Disab(<65),GENERAL RESERVE - PROGRAMME,LD CARE LTD,33131629,59801.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Hcare Srv Rec NHS Trust-Contract Variation,GENERAL RESERVE - PROGRAMME,LONDON AMBULANCE SERVICE NHS TRUST,33194850,60768.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,NATIONAL STAR FOUNDATION LTD,33295560,60917.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33229446,62447.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,33229463,64579.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Hcare Srv Rec NHS Trust-Contract Baseline,GENERAL RESERVE - PROGRAMME,LONDON NORTH WEST HEALTHCARE NHS TRUST,33149255,65000.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Clinical Other,GENERAL RESERVE - PROGRAMME,NHS BRENT CCG,33192397,70780.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,33248145,74293.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33229460,79945.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Recharge : Received,GENERAL RESERVE - PROGRAMME,NHS SOUTH EAST LONDON CCG,33277731,83000.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Programme Support Costs,COMMUNITY SERVICES,HARROW HEALTH CIC,33153427,89739.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,33248144,90797.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33229428,91692.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33229439,94287.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Cont Care-Learning Disab(<65),GENERAL RESERVE - PROGRAMME,LD CARE LTD,33131685,97450.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33248148,102336.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33229447,102444.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33229467,104424.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Commercial Sector,INTERMEDIATE CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,33232753,113850.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Commercial Sector,INTERMEDIATE CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,33153382,141214.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33229454,151492.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Commercial Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33319080,174252.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,33197042,181833.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,OPCARE LTD,33333886,206774.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Jul-20,Programme Support Costs,GP FORWARD VIEW,HARROW HEALTH CIC,33248150,225068.0,NWHA 04 - July.pdf.csv,1
NHS Harrow CCG,31-Aug-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OTHER,SEQUENCE CARE GROUP,33617389,-34084.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616891,-15110.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616891,-15074.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33616887,-13567.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616913,-11504.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616866,-10986.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616913,-10800.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616913,-10137.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33616886,-7424.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616891,-6875.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616913,-6135.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616866,-5812.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616865,-4825.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616891,-4371.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33616887,-4130.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33616887,-3750.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616866,-3685.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616913,-2700.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616912,-2567.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616890,-2328.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33616887,-309.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616913,-282.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616866,-220.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616866,-214.0,NWHA 05 - August.pdf.csv,-1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616912,11.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,33616906,16.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,16.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33616916,18.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616910,20.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,33616863,20.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33617384,20.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,29.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,31.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR VYAS & PNTERS,33616906,32.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33616876,43.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,33616904,43.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,K KARIA,33616910,46.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33616898,66.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33616882,78.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,33616871,82.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,V RAVIKUMAR,33616912,93.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33616918,101.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33616886,111.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,33616880,140.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33616888,142.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,172.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M DAVEY & PARTNERS,33616882,177.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,191.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,K KARIA,33616910,193.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,221.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,223.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SEYAN & PARTNERS,33616900,266.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616892,301.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33616875,368.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SHAFTESBURY MEDICAL CENTRE,33616914,371.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,33616865,375.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33616875,392.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,395.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33616894,407.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33616884,446.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616912,455.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,459.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,463.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33616908,468.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33616894,482.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33616886,502.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33617384,529.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MP EDDINGTON & PARTNERS,33616894,535.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33616918,541.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PINNER ROAD SURGERY,33616918,548.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616912,560.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33616908,574.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,33616880,594.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,33616863,596.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,33616904,630.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33616916,639.0,NWHA 05 - August.pdf.csv,1
NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33616886,649.0,NWHA 05 - August.pdf.csv,1
