date,expensetype,supplier,transactionnumber,amount,file,negative,expensearea,ccg,expsensearea
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HAMPTON MEDICAL CENTRE,33819379,23284.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HAMPTON MEDICAL CENTRE,33819379,450.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HAMPTON MEDICAL CENTRE,33819379,687.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCO Other,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HAMPTON MEDICAL CENTRE,33819379,2116.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HAMPTON MEDICAL CENTRE,33819379,959.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Rates,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HAMPTON MEDICAL CENTRE,33819379,1578.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HIGHAM HILL MEDICAL CENTRE,33819381,14351.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HIGHAM HILL MEDICAL CENTRE,33819381,42859.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HIGHAM HILL MEDICAL CENTRE,33819381,834.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HIGHAM HILL MEDICAL CENTRE,33819381,5554.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HIGHAM HILL MEDICAL CENTRE,33819381,2047.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Rates,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HIGHAM HILL MEDICAL CENTRE,33819381,64.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Water Rates,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HIGHAM HILL MEDICAL CENTRE,33819381,2725.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,KINGSHEAD MEDICAL PRACTICE,33819383,10047.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,KINGSHEAD MEDICAL PRACTICE,33819383,30155.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,KINGSHEAD MEDICAL PRACTICE,33819383,583.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,KINGSHEAD MEDICAL PRACTICE,33819383,1683.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,KINGSHEAD MEDICAL PRACTICE,33819383,3656.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LL MEDICAL CARE LTD,33819385,14584.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LL MEDICAL CARE LTD,33819385,44291.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LL MEDICAL CARE LTD,33819385,847.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LL MEDICAL CARE LTD,33819385,3982.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCO Other,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LL MEDICAL CARE LTD,33819385,3714.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LIME TREE SURGERY LONDON,33819387,19416.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LIME TREE SURGERY LONDON,33819387,58403.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LIME TREE SURGERY LONDON,33819387,1128.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LIME TREE SURGERY LONDON,33819387,5058.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCO Other,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LIME TREE SURGERY LONDON,33819387,3416.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,LIME TREE SURGERY LONDON,33819387,3983.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,MIRCOFACULTY,33819389,12412.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,MIRCOFACULTY,33819389,37735.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,MIRCOFACULTY,33819389,721.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,MIRCOFACULTY,33819389,4865.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,MIRCOFACULTY,33819389,1756.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Rates,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,MIRCOFACULTY,33819389,3613.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,OLIVER ROAD MEDICAL CENTRE,33819391,35978.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,OLIVER ROAD MEDICAL CENTRE,33819391,108999.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,OLIVER ROAD MEDICAL CENTRE,33819391,2091.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,OLIVER ROAD MEDICAL CENTRE,33819391,6873.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,PENRYHN SURGERY,33819393,20399.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,PENRYHN SURGERY,33819393,62113.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,PENRYHN SURGERY,33819393,1185.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,PENRYHN SURGERY,33819393,3200.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,PENRYHN SURGERY,33819393,4378.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,SINNOTT ROAD SURGERY,33819396,15573.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,SINNOTT ROAD SURGERY,33819396,47077.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,SINNOTT ROAD SURGERY,33819396,905.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,SINNOTT ROAD SURGERY,33819396,4111.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCO Other,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,SINNOTT ROAD SURGERY,33819396,1558.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,SINNOTT ROAD SURGERY,33819396,3599.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ST JAMES MEDICAL PRACTICE LTD,33819398,34939.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ST JAMES MEDICAL PRACTICE LTD,33819398,104976.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ST JAMES MEDICAL PRACTICE LTD,33819398,2030.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ST JAMES MEDICAL PRACTICE LTD,33819398,7905.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WALTHAM FOREST COMMUNITY & FHS LTD,33819400,23054.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WALTHAM FOREST COMMUNITY & FHS LTD,33819400,69438.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WALTHAM FOREST COMMUNITY & FHS LTD,33819400,1339.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WALTHAM FOREST COMMUNITY & FHS LTD,33819400,11037.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCO Locum Adop/Pat/Mat,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WALTHAM FOREST COMMUNITY & FHS LTD,33819400,6397.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCO Other,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WALTHAM FOREST COMMUNITY & FHS LTD,33819400,5278.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WOOD STREET HEALTH CENTRE,33819402,14416.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WOOD STREET HEALTH CENTRE,33819402,43301.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WOOD STREET HEALTH CENTRE,33819402,837.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,WOOD STREET HEALTH CENTRE,33819402,2902.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD GP PRACTICE,33819404,34946.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD GP PRACTICE,33819404,105794.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD GP PRACTICE,33819404,4297.0,NEWF 07 - October.pdf.csv,1,C&M-PMS DES Extended Hours Access,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD GP PRACTICE,33819404,2139.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Clinical Director,NHS Waltham Forest CCG,
30/09/2020,LOCAL ENHANCED SERVICES,HARROW ROAD GP PRACTICE,33819404,4445.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES PCN support,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD GP PRACTICE,33819404,2031.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD GP PRACTICE,33819404,11708.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD GP PRACTICE,33819404,7301.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HURLEY GROUP,33819406,30438.0,NEWF 07 - October.pdf.csv,1,C&M-APMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HURLEY GROUP,33819406,107688.0,NEWF 07 - October.pdf.csv,1,C&M-APMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HURLEY GROUP,33819406,1645.0,NEWF 07 - October.pdf.csv,1,C&M-APMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HURLEY GROUP,33819406,7049.0,NEWF 07 - October.pdf.csv,1,C&M-APMS PCO Other,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HURLEY GROUP,33819406,39550.0,NEWF 07 - October.pdf.csv,1,C&M-APMS Prem Actual Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HURLEY GROUP,33819406,4754.0,NEWF 07 - October.pdf.csv,1,C&M-APMS Prem Rates,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,HURLEY GROUP,33819406,6169.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,CHC CHILDREN,ALLIED HEALTH SERVICES LTD TA ALLIED HEALTHCARE,33827862,35562.0,NEWF 07 - October.pdf.csv,1,Cont Care- Children,NHS Waltham Forest CCG,
30/09/2020,CHC ADULT FULLY FUNDED,OPTIMAL CARE SERVICES LTD,33828076,30510.0,NEWF 07 - October.pdf.csv,1,Cont Care-Learning Disab(<65),NHS Waltham Forest CCG,
30/09/2020,CHC ADULT FULLY FUNDED,CHOSEN CARE GROUP LTD,33828121,35908.0,NEWF 07 - October.pdf.csv,1,Cont Care-Learning Disab(<65),NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,4992.0,NEWF 07 - October.pdf.csv,1,C&M- PCN DES CARE HOME PREMIUM,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,35825.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,107434.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,6999.0,NEWF 07 - October.pdf.csv,1,C&M-PMS DES Extended Hours Access,NHS Waltham Forest CCG,
30/09/2020,LOCAL ENHANCED SERVICES,ALLUM MEDICAL CENTRE,33843649,3323.0,NEWF 07 - October.pdf.csv,1,C&M-PMS LES Basket of Procedures,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,3485.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Clinical Director,NHS Waltham Forest CCG,
30/09/2020,LOCAL ENHANCED SERVICES,ALLUM MEDICAL CENTRE,33843649,7240.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES PCN support,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,2082.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,10729.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,8308.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,2976.0,NEWF 07 - October.pdf.csv,1,C&M- PCN DES CARE HOME PREMIUM,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,19820.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,59906.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,6061.0,NEWF 07 - October.pdf.csv,1,C&M-PMS DES Extended Hours Access,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,4639.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Clin Pharmacist,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,3018.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Clinical Director,NHS Waltham Forest CCG,
30/09/2020,LOCAL ENHANCED SERVICES,DRS SS & SJ KUMAR,33843650,6270.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES PCN support,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,1151.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,2949.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Soc Prescribing,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,4350.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,1251.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Rates,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,27.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Water Rates,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,4678.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,3725.0,NEWF 07 - October.pdf.csv,1,C&M-PMS C&M-APMS PCN DES Physician Assoc,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,18570.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract KPIs,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,56310.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Contract Value,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,5300.0,NEWF 07 - October.pdf.csv,1,C&M-PMS DES Extended Hours Access,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,4568.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Clin Pharmacist,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,2639.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Clinical Director,NHS Waltham Forest CCG,
30/09/2020,LOCAL ENHANCED SERVICES,QUEENS ROAD MEDICAL CENTRE,33843651,5482.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES PCN support,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,1079.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Participation,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,2710.0,NEWF 07 - October.pdf.csv,1,C&M-PMS PCN DES Soc Prescribing,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,4479.0,NEWF 07 - October.pdf.csv,1,C&M-PMS Prem Notional Rent,NHS Waltham Forest CCG,
30/09/2020,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,4176.0,NEWF 07 - October.pdf.csv,1,C&M-PMS QOF Aspiration,NHS Waltham Forest CCG,
30/09/2020,PRIMARY CARE INVESTMENTS,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,33850943,188000.0,NEWF 07 - October.pdf.csv,1,Clinical&Medical-Commercial Sector,NHS Waltham Forest CCG,
30/09/2020,GP FORWARD VIEW,WF FEDERATED GP NETWORK LTD,33850989,116949.0,NEWF 07 - October.pdf.csv,1,Clinical&Medical-Independent Sector,NHS Waltham Forest CCG,
30/09/2020,COMMISSIONING - NON ACUTE,AGE UK WALTHAM FOREST,33851010,45601.0,NEWF 07 - October.pdf.csv,1,Clinical&Medical-Commercial Sector,NHS Waltham Forest CCG,
30/09/2020,COMMISSIONING SCHEMES,WF FEDERATED GP NETWORK LTD,33851018,34411.0,NEWF 07 - October.pdf.csv,1,Clinical&Medical-Commercial Sector,NHS Waltham Forest CCG,
30/09/2020,COMMISSIONING RESERVE,LONDON BOROUGH OF WALTHAM FOREST,33859417,4590710.0,NEWF 07 - October.pdf.csv,1,Clinical&Medical-Othe Public Sector,NHS Waltham Forest CCG,
30/09/2020,BALANCE SHEET,HMRC,33876972,461.0,NEWF 07 - October.pdf.csv,1,Apprenticeship Levy Payable,NHS Waltham Forest CCG,
30/09/2020,BALANCE SHEET,HMRC,33876972,63331.0,NEWF 07 - October.pdf.csv,1,Income tax <1Yr,NHS Waltham Forest CCG,
30/09/2020,BALANCE SHEET,HMRC,33876972,340.0,NEWF 07 - October.pdf.csv,1,Income tax <1Yr-Student Loans,NHS Waltham Forest CCG,
30/09/2020,BALANCE SHEET,HMRC,33876972,34068.0,NEWF 07 - October.pdf.csv,1,National Insurance < 1 yr-NI- ERS,NHS Waltham Forest CCG,
30/09/2020,BALANCE SHEET,HMRC,33876972,18320.0,NEWF 07 - October.pdf.csv,1,National Insurance < 1 yr-NI-EES,NHS Waltham Forest CCG,
30/09/2020,BALANCE SHEET,HMRC,33876972,44.0,NEWF 07 - October.pdf.csv,1,Post Graduate Loan Payable,NHS Waltham Forest CCG,
30/09/2020,BALANCE SHEET,HMRC,33876972,-556.0,NEWF 07 - October.pdf.csv,-1,Statutory Mat Pay < 1 yr,NHS Waltham Forest CCG,
30/09/2020,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,33889646,215886.0,NEWF 07 - October.pdf.csv,1,Hcare Srv Rec NHS Trust-Contract Baseline,NHS Waltham Forest CCG,
30/09/2020,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,33889653,13479643.0,NEWF 07 - October.pdf.csv,1,Hcare Srv Rec NHS Trust-Contract Baseline,NHS Waltham Forest CCG,
30/09/2020,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,33889656,33810.0,NEWF 07 - October.pdf.csv,1,Hcare Srv Rec Fdtn Trust-Contract Baseline,NHS Waltham Forest CCG,
30/09/2020,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,33889661,79044.0,NEWF 07 - October.pdf.csv,1,Hcare Srv Rec Fdtn Trust-Contract Baseline,NHS Waltham Forest CCG,
30/09/2020,ACUTE CHILDRENS SERVICES,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION,33889664,39065.0,NEWF 07 - October.pdf.csv,1,Hcare Srv Rec Fdtn Trust-Contract Baseline,NHS Waltham Forest CCG,
30/09/2020,ACUTE COMMISSIONING,"TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST",33889669,221140.0,NEWF 07 - October.pdf.csv,1,Hcare Srv Rec Fdtn Trust-Contract Baseline,NHS Waltham Forest CCG,
