ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33247148,337.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACREFIELD SURGERY,33247131,343.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,33146239,371.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33091126,376.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33230797,377.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33230829,396.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33247148,407.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33247148,410.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33230837,442.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,456.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33091126,459.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33230837,462.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PINE MEDICAL CENTRE,33230823,468.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33230834,483.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33247149,496.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33230829,503.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HILLINGDON HEALTH CENTRE,33230809,504.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33230801,507.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTCOTE HEALTH CENTRE,33247137,520.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,520.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33247140,533.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,539.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33230841,539.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33247145,540.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247144,552.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OXFORD DRIVE MEDICAL CENTRE,33247141,561.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,584.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,584.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33230837,592.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33230829,613.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,622.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33247140,650.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,658.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33247146,659.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,661.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33091131,677.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33230827,682.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247143,683.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33247142,686.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33230807,690.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33091127,691.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,708.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247144,718.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33230837,722.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33230809,751.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33230841,759.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33091125,762.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33247133,798.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33247142,803.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,805.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33149256,806.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,807.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OAKLAND MEDICAL CENTRE,33230822,823.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33230827,832.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247144,834.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33247142,837.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,842.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33230807,842.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33091127,843.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,848.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33091125,852.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,864.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,869.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33091129,878.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,33230836,887.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247134,888.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33230809,917.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33230811,918.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33091125,930.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33247130,949.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33247137,956.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,33230816,960.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33247148,971.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33247133,973.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33247143,980.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247135,999.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,1028.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33091130,1069.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33091129,1072.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CEDARS MEDICAL CENTRE,33247133,1078.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,33230836,1083.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247135,1084.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,1090.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTBURY SURGERY,33247136,1104.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33230811,1120.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33230827,1153.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33247130,1158.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33247148,1164.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33247137,1167.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,33230816,1172.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33230797,1199.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,1207.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33091129,1215.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BELMONT MEDICAL CENTRE,33230841,1270.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33091130,1294.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,33230816,1301.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33091130,1305.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33230805,1327.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33091129,1341.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WARREN PRACTICE,33230835,1341.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33091126,1368.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,33091128,1385.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,33247147,1449.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,1451.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAREFIELD HEALTH CENTRE,33230804,1453.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33091131,1462.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33230801,1500.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,1538.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247135,1548.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,33230817,1588.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230817,1592.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,1615.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33230805,1621.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33091131,1638.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247144,1648.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33230811,1652.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ACREFIELD SURGERY,33247131,1680.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,33091128,1691.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HESA MEDICAL CENTRE,33091132,1700.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,33247139,1704.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,33247147,1769.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33247143,1798.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33230837,1800.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33091130,1840.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33091131,1845.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,1854.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33247145,1927.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33091126,1981.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,1983.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33091125,1984.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ACREFIELD SURGERY,33247131,1985.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33091126,1993.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33247146,2004.0,NWHI 04 - July.pdf.csv,1
NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33230801,2004.0,NWHI 04 - July.pdf.csv,1
