date,expensearea,expensetype,supplier,amount,file,negative
29/09/2020,Depreciation\Provisions N.W.L,Nhsla Premium,Nhs Resolution,1847441.0,LNWU 06 - September.csv,1
02/09/2020,Capital,I.C.T Hardware,Sectra Limited,39164.0,LNWU 06 - September.csv,1
02/09/2020,Capital,I.C.T Hardware,Sectra Limited,47186.0,LNWU 06 - September.csv,1
09/09/2020,P.A.C.S N.W.L,P.A.C.S,Sectra Limited,73630.0,LNWU 06 - September.csv,1
23/09/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,72000.0,LNWU 06 - September.csv,1
02/09/2020,Textile Services,Laundry Contract,Elis Uk Limited,86164.0,LNWU 06 - September.csv,1
02/09/2020,Textile Services,Laundry Contract,Elis Uk Limited,43600.0,LNWU 06 - September.csv,1
02/09/2020,Textile Services,Laundry Contract,Elis Uk Limited,143534.0,LNWU 06 - September.csv,1
28/09/2020,Textile Services,Laundry Contract,Elis Uk Limited,46104.0,LNWU 06 - September.csv,1
28/09/2020,Textile Services,Laundry Contract,Elis Uk Limited,134123.0,LNWU 06 - September.csv,1
02/09/2020,Ibd Boost,Research Costs,Kings College London,42619.0,LNWU 06 - September.csv,1
07/10/2020,Capital,Software,Omnicell Ltd,91200.0,LNWU 07 - October.csv,1
07/10/2020,Capital,I.C.T Hardware,Parity Medical,236126.0,LNWU 07 - October.csv,1
23/10/2020,H.R.  Services N.W.L,Work Permits,Lloyds Tsb,27461.0,LNWU 07 - October.csv,1
28/10/2020,Utilities N.P.H,Water And Sewerage,Castle Water Limited,63959.0,LNWU 07 - October.csv,1
28/10/2020,I M & T Support Maintenance,Hardware Maintenance,Bt Global Services,253391.0,LNWU 07 - October.csv,1
07/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Janssen Cilag Limited,26956.0,LNWU 07 - October.csv,1
07/10/2020,Balance Sheet Lnwh,Salary Sacrifice White Goods,Akira Financial Limited,40375.0,LNWU 07 - October.csv,1
21/10/2020,Capital,Estates/Building Works,Dc Emergency Systems Ltd,30000.0,LNWU 07 - October.csv,1
28/10/2020,Capital,Estates/Building Works,Kier Construction Limited,132363.0,LNWU 07 - October.csv,1
14/10/2020,Car Parking N.W.L,Car Parking,Apcoa Facilities Management (Uk) Limited,193694.0,LNWU 07 - October.csv,1
28/10/2020,Capital,Estates/Building Works,Vm Construction Ltd,202593.0,LNWU 07 - October.csv,1
28/10/2020,Estates & Services N.P.H,Equipment Hire,Vm Construction Ltd,27406.0,LNWU 07 - October.csv,1
28/10/2020,Estates & Services N.P.H,Equipment Hire,Vm Construction Ltd,27406.0,LNWU 07 - October.csv,1
28/10/2020,Estates & Services N.P.H,Equipment Hire,Vm Construction Ltd,27406.0,LNWU 07 - October.csv,1
07/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,33250.0,LNWU 07 - October.csv,1
14/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,45862.0,LNWU 07 - October.csv,1
21/10/2020,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 07 - October.csv,1
14/10/2020,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 07 - October.csv,1
07/10/2020,Endoscopy N.P.H,Project Management,Genmed.Me Ltd,1158572.0,LNWU 07 - October.csv,1
07/10/2020,Endoscopy N.P.H,Project Management,Genmed.Me Ltd,65095.0,LNWU 07 - October.csv,1
07/10/2020,Endoscopy N.P.H,Project Management,Genmed.Me Ltd,65095.0,LNWU 07 - October.csv,1
07/10/2020,Endoscopy N.P.H,Project Management,Genmed.Me Ltd,361198.0,LNWU 07 - October.csv,1
07/10/2020,Theatres N.P.H,General Instruments,Johnson And Johnson Medical Limited,34996.0,LNWU 07 - October.csv,1
28/10/2020,Theatres N.P.H,General Instruments,Johnson And Johnson Medical Limited,25876.0,LNWU 07 - October.csv,1
28/10/2020,Radiology E.H,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,39189.0,LNWU 07 - October.csv,1
07/10/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,129249.0,LNWU 07 - October.csv,1
07/10/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,1631627.0,LNWU 07 - October.csv,1
07/10/2020,Capital,Furniture & Fittings,Stryker (Uk) Ltd,27562.0,LNWU 07 - October.csv,1
21/10/2020,Pathology Contract E.H,T.D.L. Out Of Scope,The Royal Marsden Nhsft,39370.0,LNWU 07 - October.csv,1
14/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Aah Pharmaceuticals Limited,33406.0,LNWU 07 - October.csv,1
28/10/2020,Capital,I.C.T Hardware,Insight Direct ( Uk ) Limited,165000.0,LNWU 07 - October.csv,1
28/10/2020,Finance Directorate Mgmt,Miscellaneous Expenses,Central And North West London,89615.0,LNWU 07 - October.csv,1
28/10/2020,Finance Directorate Mgmt,Miscellaneous Expenses,Central And North West London,91429.0,LNWU 07 - October.csv,1
28/10/2020,Finance Directorate Mgmt,Miscellaneous Expenses,Central And North West London,91429.0,LNWU 07 - October.csv,1
28/10/2020,Finance Directorate Mgmt,Miscellaneous Expenses,Central And North West London,87598.0,LNWU 07 - October.csv,1
21/10/2020,Capital,I.C.T Hardware,Bt Global Services,252766.0,LNWU 07 - October.csv,1
21/10/2020,Capital,Software,Bt Global Services,183021.0,LNWU 07 - October.csv,1
14/10/2020,Cancer Screening,General Instruments,Chrystal Consulting Limited,164228.0,LNWU 07 - October.csv,1
14/10/2020,Cancer Screening,General Instruments,Chrystal Consulting Limited,164228.0,LNWU 07 - October.csv,1
14/10/2020,Cancer Screening,General Instruments,Chrystal Consulting Limited,164228.0,LNWU 07 - October.csv,1
07/10/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,473437.0,LNWU 07 - October.csv,1
07/10/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,171039.0,LNWU 07 - October.csv,1
14/10/2020,Capital,Estates/Building Works,London Fire Solutions,27630.0,LNWU 07 - October.csv,1
07/10/2020,Financial Services,Miscellaneous Expenses,Nhs Ealing Ccg,307174.0,LNWU 07 - October.csv,1
09/10/2020,Capital,Estates/Building Works,Medical Imaging Systems Ltd,192303.0,LNWU 07 - October.csv,1
22/10/2020,Blood Products N.W.L,Blood Products,Nhs Blood And Transplant,212436.0,LNWU 07 - October.csv,1
22/10/2020,Blood Products E.H,Blood Products,Nhs Blood And Transplant,42824.0,LNWU 07 - October.csv,1
21/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,35837.0,LNWU 07 - October.csv,1
28/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,29264.0,LNWU 07 - October.csv,1
28/10/2020,Interest & Dividends N.W.L,Finance Lease Interest,De Lage Landen Leasing Ltd,251989.0,LNWU 07 - October.csv,1
14/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Csl Behring Uk Ltd,25200.0,LNWU 07 - October.csv,1
07/10/2020,Systems Accounts,Software Maintenance,Advanced Business Software And Solutions Ltd,56784.0,LNWU 07 - October.csv,1
21/10/2020,Systems Accounts,Software Maintenance,Advanced Business Software And Solutions Ltd,56609.0,LNWU 07 - October.csv,1
07/10/2020,Balance Sheet Lnwh,Lodging,Network Homes,85422.0,LNWU 07 - October.csv,1
21/10/2020,I.B.D Nursing,Clinical Services Received,Lloyds Pharmacy Clinical Homecare,55396.0,LNWU 07 - October.csv,1
14/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alliance Healthcare (Distribution) Limited,33030.0,LNWU 07 - October.csv,1
14/10/2020,Utilities N.P.H,Electricity,Laser Energy Buying Group,319832.0,LNWU 07 - October.csv,1
28/10/2020,A&E Administration,Software Maintenance,Emis Health,38979.0,LNWU 07 - October.csv,1
28/10/2020,I M & T Support Maintenance,Software Maintenance,Emis Health,29641.0,LNWU 07 - October.csv,1
07/10/2020,Reserves,Substantive Speciality Reg,Royal Free London Nhsft,257480.0,LNWU 07 - October.csv,1
21/10/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Analytical Llp,850198.0,LNWU 07 - October.csv,1
21/10/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,881649.0,LNWU 07 - October.csv,1
21/10/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Analytical Llp,850198.0,LNWU 07 - October.csv,1
21/10/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,881649.0,LNWU 07 - October.csv,1
28/10/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Analytical Llp,850198.0,LNWU 07 - October.csv,1
28/10/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,881649.0,LNWU 07 - October.csv,1
22/10/2020,Information N.W.L,Building Contract Work,Keystream Analytics Limited,55500.0,LNWU 07 - October.csv,1
28/10/2020,I M & T Support Maintenance,Professional Fees,Softcat Ltd,39480.0,LNWU 07 - October.csv,1
28/10/2020,I M & T Support Maintenance,Professional Fees,Softcat Ltd,40320.0,LNWU 07 - October.csv,1
28/10/2020,Capital,Staff/Agency Costs,Softcat Ltd,40454.0,LNWU 07 - October.csv,1
28/10/2020,Procurement,Software Purchases \ Licences,Adb ( Uk ) Limited,27600.0,LNWU 07 - October.csv,1
28/10/2020,I M & T Support Maintenance,Software Purchases \ Licences,Bluewire Technologies,36840.0,LNWU 07 - October.csv,1
14/10/2020,Capital,Estates/Building Works,Kr Synergy Limited,51600.0,LNWU 07 - October.csv,1
07/10/2020,Capital,Staff/Agency Costs,The Carbon And Energy Fund Limtied,78000.0,LNWU 07 - October.csv,1
21/10/2020,Capital,Staff/Agency Costs,Apira Ltd,106704.0,LNWU 07 - October.csv,1
21/10/2020,Capital,Staff/Agency Costs,Apira Ltd,31752.0,LNWU 07 - October.csv,1
21/10/2020,Communications (Phones),Professional Fees,Apira Ltd,30702.0,LNWU 07 - October.csv,1
21/10/2020,Anaesthetics Medical N.W.L,Consultant,University Of West London,33992.0,LNWU 07 - October.csv,1
21/10/2020,Hillingdon Hiv,Drugs,The Hillingdon Hospital Nhsft,68108.0,LNWU 07 - October.csv,1
14/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,58200.0,LNWU 07 - October.csv,1
28/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,40766.0,LNWU 07 - October.csv,1
28/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,66600.0,LNWU 07 - October.csv,1
14/10/2020,I M & T Support Maintenance,Microsoft Ewa,Phoenix Software Ltd,160948.0,LNWU 07 - October.csv,1
29/10/2020,Commercial,Liability To 3rd Party Ins,Nhs Resolution,46365.0,LNWU 07 - October.csv,1
29/10/2020,Depreciation\Provisions N.W.L,Nhsla Premium,Nhs Resolution,1847429.0,LNWU 07 - October.csv,1
07/10/2020,P.A.C.S N.W.L,P.A.C.S,Sectra Limited,73630.0,LNWU 07 - October.csv,1
07/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,54000.0,LNWU 07 - October.csv,1
14/10/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,108000.0,LNWU 07 - October.csv,1
28/10/2020,Textile Services,Laundry Contract,Elis Uk Limited,53726.0,LNWU 07 - October.csv,1
28/10/2020,Textile Services,Laundry Contract,Elis Uk Limited,149462.0,LNWU 07 - October.csv,1
25/11/2020,Reserves,Training Costs,St Mark'S Hospital Foundation,135000.0,LNWU 08 - November.csv,1
17/11/2020,H.R.  Services N.W.L,Work Permits,Lloyds Tsb,53567.0,LNWU 08 - November.csv,1
25/11/2020,Capital,Equipment,Getinge Uk Limited,53303.0,LNWU 08 - November.csv,1
04/11/2020,Balance Sheet Lnwh,Salary Sacrifice White Goods,Akira Financial Limited,62254.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Dc Emergency Systems Ltd,34194.0,LNWU 08 - November.csv,1
11/11/2020,Capital,Estates/Building Works,Dc Emergency Systems Ltd,26064.0,LNWU 08 - November.csv,1
25/11/2020,Capital,Equipment,Sccl-Nhs Supply Chain Roarp-Consumables,37125.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Vm Construction Ltd,428098.0,LNWU 08 - November.csv,1
04/11/2020,I M & T Support Maintenance,Software Purchases \ Licences,Armadillo Managed Services Ltd,40147.0,LNWU 08 - November.csv,1
18/11/2020,Capital,Estates/Building Works,Excel Contractors Ltd,155880.0,LNWU 08 - November.csv,1
11/11/2020,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 08 - November.csv,1
04/11/2020,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 08 - November.csv,1
25/11/2020,H.R.  Services N.W.L,Miscellaneous Expenses,Medacs Healthcare Plc,59940.0,LNWU 08 - November.csv,1
04/11/2020,E.B.M.E.,E.B.M.E Contract,Bcas Bio Medical Services Ltd,210000.0,LNWU 08 - November.csv,1
11/11/2020,Capital,Equipment,Promed Limited,39000.0,LNWU 08 - November.csv,1
11/11/2020,Chief Executive Office N.W.L,Subscriptions\Membership Fees,Imperial College Health Partners,114000.0,LNWU 08 - November.csv,1
25/11/2020,Capital,Equipment,Resmed (Uk) Ltd,29970.0,LNWU 08 - November.csv,1
04/11/2020,Radiology E.H,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,36397.0,LNWU 08 - November.csv,1
25/11/2020,Communications (Phones),Building Contract Work,Healthcare Clinical Informatics Limited,37800.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Rbl Asbestos Removals  ( Roothings ),99500.0,LNWU 08 - November.csv,1
25/11/2020,Communications (Phones),Building Contract Work,Healthcare Clinical Informatics Limited,37800.0,LNWU 08 - November.csv,1
04/11/2020,Incontinence Bcs,Incontinence Contract,Ontex Healthcare Uk Ltd,48442.0,LNWU 08 - November.csv,1
18/11/2020,Incontinence Bcs,Incontinence Contract,Ontex Healthcare Uk Ltd,39769.0,LNWU 08 - November.csv,1
04/11/2020,E.B.M.E.,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,59232.0,LNWU 08 - November.csv,1
04/11/2020,E.B.M.E.,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,262095.0,LNWU 08 - November.csv,1
04/11/2020,Radiology E.H,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,77144.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,79074.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,288030.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,73505.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,634599.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,44027.0,LNWU 08 - November.csv,1
27/11/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,86430.0,LNWU 08 - November.csv,1
27/11/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,603143.0,LNWU 08 - November.csv,1
11/11/2020,Procurement,Subscriptions\Membership Fees,Guy'S And St Thomas Nhs Foundation Trst,40000.0,LNWU 08 - November.csv,1
25/11/2020,Capacity Plan Recruitment Nwl,Other Recruitment Costs,Search Recruitment Limited,41496.0,LNWU 08 - November.csv,1
11/11/2020,Radiology N.P.H,Metabolic Equip-Prepd Contract,Medical Imaging Systems Ltd,75318.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Seville Developments Ltd,369600.0,LNWU 08 - November.csv,1
25/11/2020,Capital,Equipment,Fujifilm Sonosite Limited,30427.0,LNWU 08 - November.csv,1
18/11/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Dialachemist Ltd T/A Springmed Solutions,29160.0,LNWU 08 - November.csv,1
04/11/2020,Capital,I.C.T Hardware,Insight Direct ( Uk ) Limited,165000.0,LNWU 08 - November.csv,1
25/11/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Boehringer Ingelheim Ltd,39398.0,LNWU 08 - November.csv,1
11/11/2020,Capital,I.C.T Hardware,Insight Direct ( Uk ) Limited,165000.0,LNWU 08 - November.csv,1
04/11/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Aah Pharmaceuticals Limited,29769.0,LNWU 08 - November.csv,1
04/11/2020,Cancer Screening,General Instruments,Chrystal Consulting Limited,164228.0,LNWU 08 - November.csv,1
04/11/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,526195.0,LNWU 08 - November.csv,1
04/11/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,106275.0,LNWU 08 - November.csv,1
25/11/2020,Theatres N.P.H,Medical Equipment,B Braun Medical Ltd,32400.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,London Fire Solutions,27630.0,LNWU 08 - November.csv,1
04/11/2020,Nhs Income N.W.L,Other S.L.A. Income,Nhs Luton Ccg,34496.0,LNWU 08 - November.csv,1
06/11/2020,B.C.S External Estates Slas,Estates N.H.S Propery Services,Nhs Brent Ccg,500000.0,LNWU 08 - November.csv,1
25/11/2020,I M & T    Management,Substantive Management Band 9,Nhs Brent Ccg,31067.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Boss Plumbing & Heating Services Ltd,33000.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,Boss Plumbing & Heating Services Ltd,31800.0,LNWU 08 - November.csv,1
25/11/2020,Blood Products N.W.L,Blood Products,Nhs Blood And Transplant,212436.0,LNWU 08 - November.csv,1
25/11/2020,Blood Products E.H,Blood Products,Nhs Blood And Transplant,42824.0,LNWU 08 - November.csv,1
11/11/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,28957.0,LNWU 08 - November.csv,1
18/11/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,28879.0,LNWU 08 - November.csv,1
25/11/2020,St Marks Surgery,General Instruments,Intuitive Surgical Ltd,25569.0,LNWU 08 - November.csv,1
05/11/2020,I M & T Support Maintenance,Call Charges Hospital,Virgin Media,62407.0,LNWU 08 - November.csv,1
25/11/2020,Capital,Estates/Building Works,Nipro Medical Limited,123275.0,LNWU 08 - November.csv,1
18/11/2020,Capital,Equipment,Sccl-Nhs Supply Chain Capital,279963.0,LNWU 08 - November.csv,1
18/11/2020,Capital,Equipment,Sccl-Nhs Supply Chain Capital,565457.0,LNWU 08 - November.csv,1
11/11/2020,Capital,Equipment,Philips Respironics Uk,32025.0,LNWU 08 - November.csv,1
18/11/2020,Capacity Plan Recruitment Nwl,Bed Hire,Network Homes,43663.0,LNWU 08 - November.csv,1
18/11/2020,Information N.W.L,Software Purchases \ Licences,Civica Uk Limited,50400.0,LNWU 08 - November.csv,1
25/11/2020,I.B.D Nursing,Clinical Services Received,Lloyds Pharmacy Clinical Homecare,55396.0,LNWU 08 - November.csv,1
04/11/2020,Utilities E.H,Electricity,Laser Energy Buying Group,113463.0,LNWU 08 - November.csv,1
11/11/2020,Utilities N.P.H,Electricity,Laser Energy Buying Group,299841.0,LNWU 08 - November.csv,1
11/11/2020,Utilities E.H,Electricity,Laser Energy Buying Group,112123.0,LNWU 08 - November.csv,1
18/11/2020,Utilities N.P.H,Gas,Laser Energy Buying Group,36934.0,LNWU 08 - November.csv,1
18/11/2020,Utilities N.P.H,Gas,Laser Energy Buying Group,38897.0,LNWU 08 - November.csv,1
18/11/2020,Utilities N.P.H,Gas,Laser Energy Buying Group,77821.0,LNWU 08 - November.csv,1
18/11/2020,Utilities N.P.H,Gas,Laser Energy Buying Group,131824.0,LNWU 08 - November.csv,1
18/11/2020,Utilities N.P.H,Gas,Laser Energy Buying Group,64776.0,LNWU 08 - November.csv,1
18/11/2020,Utilities N.P.H,Gas,Laser Energy Buying Group,56843.0,LNWU 08 - November.csv,1
18/11/2020,Utilities N.P.H,Gas,Laser Energy Buying Group,49235.0,LNWU 08 - November.csv,1
11/11/2020,Estates & Services N.P.H,Software Purchases \ Licences,Micad Systems ( Uk ) Limited,57168.0,LNWU 08 - November.csv,1
11/11/2020,Reserves,Substantive Speciality Reg,Royal Free London Nhsft,274723.0,LNWU 08 - November.csv,1
25/11/2020,Medical Director N.W.L,Software Purchases \ Licences,Sard Jv Ltd,89304.0,LNWU 08 - November.csv,1
11/11/2020,Integrated Sexual Health Hill,General Instruments,Sh24 Cic,30179.0,LNWU 08 - November.csv,1
18/11/2020,Id Screening,Protective Clothing,Dunelm ( Soft Furnishings ) Limited,74250.0,LNWU 08 - November.csv,1
04/11/2020,I M & T Support Maintenance,Software Purchases \ Licences,Hitec (Laboratories) Ltd,65432.0,LNWU 08 - November.csv,1
04/11/2020,I M & T Support Maintenance,Software Purchases \ Licences,Hitec (Laboratories) Ltd,55012.0,LNWU 08 - November.csv,1
04/11/2020,Capital,Estates/Building Works,M Coen,27812.0,LNWU 08 - November.csv,1
06/11/2020,Id Screening,Uniforms,Hayley Group Limited,140021.0,LNWU 08 - November.csv,1
11/11/2020,Balance Sheet Lnwh,Lodging,Network Homes,81276.0,LNWU 08 - November.csv,1
11/11/2020,Commercial,Rent Payable,Hayes Cottage Nursing Home Limited,40500.0,LNWU 08 - November.csv,1
25/11/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,We Pharma T/A Wep Clinical,74584.0,LNWU 08 - November.csv,1
27/11/2020,Commercial,Liability To 3rd Party Ins,Nhs Resolution,46365.0,LNWU 08 - November.csv,1
27/11/2020,Depreciation\Provisions N.W.L,Nhsla Premium,Nhs Resolution,1847429.0,LNWU 08 - November.csv,1
04/11/2020,P.A.C.S N.W.L,P.A.C.S,Sectra Limited,73630.0,LNWU 08 - November.csv,1
25/11/2020,Point Of Care N.W.L,Laboratory Service Contracts,Radiometer Limited,69698.0,LNWU 08 - November.csv,1
09/12/2020,Training & Development N.W.L,Training Costs,Shinetech Europe Limited,39604.0,LNWU 09 - December.csv,1
16/12/2020,Capital,Equipment,Radiometer Limited,34200.0,LNWU 09 - December.csv,1
16/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Janssen Cilag Limited,38019.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Janssen Cilag Limited,25713.0,LNWU 09 - December.csv,1
02/12/2020,Balance Sheet Lnwh,Salary Sacrifice White Goods,Akira Financial Limited,49004.0,LNWU 09 - December.csv,1
16/12/2020,Capital,Estates/Building Works,Dc Emergency Systems Ltd,34323.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Estates/Building Works,Kier Construction Limited,30752.0,LNWU 09 - December.csv,1
22/12/2020,Capital,Estates/Building Works,Siemens Healthcare,323068.0,LNWU 09 - December.csv,1
16/12/2020,Endoscopy N.P.H,General Instruments,Sccl-Nhs Supply Chain Roarp-Consumables,70558.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Estates/Building Works,Vm Construction Ltd,200494.0,LNWU 09 - December.csv,1
22/12/2020,I M & T Support Maintenance,Software Purchases \ Licences,The Phoenix Partnership,44460.0,LNWU 09 - December.csv,1
16/12/2020,Ibd Boost,Research Costs,Queen Mary University Of London,41443.0,LNWU 09 - December.csv,1
16/12/2020,Capital,Estates/Building Works,Excel Contractors Ltd,87455.0,LNWU 09 - December.csv,1
22/12/2020,Capital,Estates/Building Works,Excel Contractors Ltd,57171.0,LNWU 09 - December.csv,1
09/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,44250.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,31327.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,26457.0,LNWU 09 - December.csv,1
16/12/2020,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 09 - December.csv,1
02/12/2020,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 09 - December.csv,1
02/12/2020,E.B.M.E.,E.B.M.E Contract,Bcas Bio Medical Services Ltd,210000.0,LNWU 09 - December.csv,1
22/12/2020,Endoscopy N.P.H,General Instruments,Vanguard Healthcare Solutions Limited,138253.0,LNWU 09 - December.csv,1
22/12/2020,Endoscopy N.P.H,General Instruments,Vanguard Healthcare Solutions Limited,142800.0,LNWU 09 - December.csv,1
22/12/2020,E.B.M.E.,E.B.M.E Contract,Bcas Bio Medical Services Ltd,210000.0,LNWU 09 - December.csv,1
22/12/2020,Endoscopy N.P.H,General Instruments,Vanguard Healthcare Solutions Limited,144474.0,LNWU 09 - December.csv,1
22/12/2020,Anaesthetics Medical N.W.L,Equipment Lease,Genmed.Me Ltd,33201.0,LNWU 09 - December.csv,1
22/12/2020,Radiology N.P.H,Equipment Lease,Genmed.Me Ltd,25052.0,LNWU 09 - December.csv,1
22/12/2020,Point Of Care N.W.L,It Leases,Genmed.Me Ltd,45651.0,LNWU 09 - December.csv,1
09/12/2020,I M & T Support Maintenance,Building Contract Work,Healthcare Clinical Informatics Limited,69993.0,LNWU 09 - December.csv,1
09/12/2020,I M & T Support Maintenance,Building Contract Work,Healthcare Clinical Informatics Limited,70618.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Estates/Building Works,Rbl Asbestos Removals  ( Roothings ),48000.0,LNWU 09 - December.csv,1
09/12/2020,I M & T Support Maintenance,Building Contract Work,Healthcare Clinical Informatics Limited,63945.0,LNWU 09 - December.csv,1
02/12/2020,Radiology E.H,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,72865.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,65010.0,LNWU 09 - December.csv,1
29/12/2020,Balance Sheet Lnwh,Miscellaneous Receipts,Park Retail Ltd Trading As  Love2shop,191161.0,LNWU 09 - December.csv,1
23/12/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,142100.0,LNWU 09 - December.csv,1
23/12/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,1161051.0,LNWU 09 - December.csv,1
23/12/2020,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,37345.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Estates/Building Works,Seville Developments Ltd,205141.0,LNWU 09 - December.csv,1
16/12/2020,Capital,Estates/Building Works,Seville Developments Ltd,29854.0,LNWU 09 - December.csv,1
16/12/2020,Clinical Risk,Stationery,Care Quality Commission,485534.0,LNWU 09 - December.csv,1
09/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Dialachemist Ltd T/A Springmed Solutions,38880.0,LNWU 09 - December.csv,1
02/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Aah Pharmaceuticals Limited,31296.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Aah Pharmaceuticals Limited,31059.0,LNWU 09 - December.csv,1
22/12/2020,Cancer Screening,General Instruments,Chrystal Consulting Limited,164228.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Estates/Building Works,Siemens Industry Software Limited,73429.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Estates/Building Works,Siemens Industry Software Limited,80464.0,LNWU 09 - December.csv,1
