date,expensetype,supplier,transactionnumber,amount,file,negative,expensearea
6/30/2020,C&M-PMS QOF Achievement,CHESHIRE ROAD SURGERY,32692136,16072.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,CHESHIRE ROAD SURGERY,32692136,9523.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME - PMS GP Prior Year ERs,CHESHIRE ROAD SURGERY,32692136,66.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Prior Year EEs,CHESHIRE ROAD SURGERY,32692136,62.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS Contract Value,DR ROHAN,32692138,165318.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS PCN DES Participation,DR ROHAN,32692138,6967.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS Prem Cost Rent,DR ROHAN,32692138,4890.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,DR ROHAN,32692138,6916.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,DR ROHAN,32692138,3479.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS Contract Value,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,32692140,124370.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS Other Addtl Staff Paymts,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,32692140,1740.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS PCN DES Participation,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,32692140,30029.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS Prem Actual Rent,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,32692140,16911.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,32692140,43247.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,32692140,24716.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,4244.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,36344.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS DES Learn Dsblty Hlth Chk,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,980.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,3089.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,2692.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,701.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Actual Rent,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,29586.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Clinical Waste,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,113.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Notional Rent,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,10440.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Rates,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,3261.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Water Rates,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,162.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,15904.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,32692142,9514.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,FOREST GROUP PRACTICE,32692144,5132.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,FOREST GROUP PRACTICE,32692144,96602.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,FOREST GROUP PRACTICE,32692144,8000.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,FOREST GROUP PRACTICE,32692144,7161.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,FOREST GROUP PRACTICE,32692144,1865.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Other,FOREST GROUP PRACTICE,32692144,759.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Clinical Waste,FOREST GROUP PRACTICE,32692144,305.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Healthcentre Rent,FOREST GROUP PRACTICE,32692144,105328.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Rates,FOREST GROUP PRACTICE,32692144,11632.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Water Rates,FOREST GROUP PRACTICE,32692144,436.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,FOREST GROUP PRACTICE,32692144,248766.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME - PMS GP Prior Year ERs,FOREST GROUP PRACTICE,32692144,862.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,FOREST GROUP PRACTICE,32692144,1125.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,FOREST GROUP PRACTICE,32692144,1294.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Prior Year EEs,FOREST GROUP PRACTICE,32692144,750.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS Contract Value,ORDANCE UNITY CENTRE FOR HEALTH,32692147,82782.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS LES Primary Care Offer,ORDANCE UNITY CENTRE FOR HEALTH,32692147,5160.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-APMS Other FDR Payment,ORDANCE UNITY CENTRE FOR HEALTH,32692147,2370.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS PCN DES Participation,ORDANCE UNITY CENTRE FOR HEALTH,32692147,1344.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-APMS Prem Healthcentre Rent,ORDANCE UNITY CENTRE FOR HEALTH,32692147,12757.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,ORDANCE UNITY CENTRE FOR HEALTH,32692147,14921.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Pension EEs-PMS,ORDANCE UNITY CENTRE FOR HEALTH,32692147,156.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,ARCHWAY PRIMARY CARE TEAM,32692149,3823.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,ARCHWAY PRIMARY CARE TEAM,32692149,79468.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS DES Learn Dsblty Hlth Chk,ARCHWAY PRIMARY CARE TEAM,32692149,1260.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,ARCHWAY PRIMARY CARE TEAM,32692149,3882.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES Participation,ARCHWAY PRIMARY CARE TEAM,32692149,22123.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Clinical Waste,ARCHWAY PRIMARY CARE TEAM,32692149,8.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Notional Rent,ARCHWAY PRIMARY CARE TEAM,32692149,3187.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Rates,ARCHWAY PRIMARY CARE TEAM,32692149,1237.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Water Rates,ARCHWAY PRIMARY CARE TEAM,32692149,46.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,ARCHWAY PRIMARY CARE TEAM,32692149,22646.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,ARCHWAY PRIMARY CARE TEAM,32692149,12057.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,BRONDESBURY MEDICAL CENTRE,32692150,-21978.0,NCL 03 - June.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME - PMS GP Prior Year ERs,BRONDESBURY MEDICAL CENTRE,32692150,-2825.0,NCL 03 - June.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME - PMS TPS Added Years Adj EEs,BRONDESBURY MEDICAL CENTRE,32692150,-888.0,NCL 03 - June.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,BRONDESBURY MEDICAL CENTRE,32692150,-1125.0,NCL 03 - June.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Pension EEs-PMS,BRONDESBURY MEDICAL CENTRE,32692150,-12761.0,NCL 03 - June.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,BRONDESBURY MEDICAL CENTRE,32692150,-14986.0,NCL 03 - June.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Prior Year EEs,BRONDESBURY MEDICAL CENTRE,32692150,-2456.0,NCL 03 - June.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,BRONDESBURY MEDICAL CENTRE,32692151,6146.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,BRONDESBURY MEDICAL CENTRE,32692151,132613.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,BRONDESBURY MEDICAL CENTRE,32692151,14031.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,BRONDESBURY MEDICAL CENTRE,32692151,9831.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,BRONDESBURY MEDICAL CENTRE,32692151,2559.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Other,BRONDESBURY MEDICAL CENTRE,32692151,11135.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Seniority,BRONDESBURY MEDICAL CENTRE,32692151,17572.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Rates,BRONDESBURY MEDICAL CENTRE,32692151,1902.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Water Rates,BRONDESBURY MEDICAL CENTRE,32692151,1039.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,BRONDESBURY MEDICAL CENTRE,32692151,43455.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,BRONDESBURY MEDICAL CENTRE,32692151,32296.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME - PMS GP Prior Year ERs,BRONDESBURY MEDICAL CENTRE,32692151,553.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Prior Year EEs,BRONDESBURY MEDICAL CENTRE,32692151,481.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,3281.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,55638.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS DES Learn Dsblty Hlth Chk,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,560.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,4391.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,1080.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Seniority,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,4499.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Notional Rent,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,3541.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,21582.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,CHOLMLEY GARDENS MEDICAL CENTRE,32692153,10915.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,DALEHAM GARDENS HEALTH CENTRE,32692155,1690.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,DALEHAM GARDENS HEALTH CENTRE,32692155,24419.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,DALEHAM GARDENS HEALTH CENTRE,32692155,3487.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,DALEHAM GARDENS HEALTH CENTRE,32692155,1699.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,DALEHAM GARDENS HEALTH CENTRE,32692155,450.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Other,DALEHAM GARDENS HEALTH CENTRE,32692155,2438.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Healthcentre Rent,DALEHAM GARDENS HEALTH CENTRE,32692155,6833.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,DALEHAM GARDENS HEALTH CENTRE,32692155,10365.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,DALEHAM GARDENS HEALTH CENTRE,32692155,5097.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,HAMPSTEAD GROUP PRACTICE,32692156,10246.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,HAMPSTEAD GROUP PRACTICE,32692156,116894.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS DES Extended Hours Access,HAMPSTEAD GROUP PRACTICE,32692156,6411.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,HAMPSTEAD GROUP PRACTICE,32692156,7824.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,HAMPSTEAD GROUP PRACTICE,32692156,8973.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Clin Pharmacist,HAMPSTEAD GROUP PRACTICE,32692156,12989.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES Clinical Director,HAMPSTEAD GROUP PRACTICE,32692156,3192.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES Invest & impact,HAMPSTEAD GROUP PRACTICE,32692156,2318.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES PCN support,HAMPSTEAD GROUP PRACTICE,32692156,6632.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,HAMPSTEAD GROUP PRACTICE,32692156,2258.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES Soc Prescribing,HAMPSTEAD GROUP PRACTICE,32692156,11583.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Seniority,HAMPSTEAD GROUP PRACTICE,32692156,15174.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Cost Rent,HAMPSTEAD GROUP PRACTICE,32692156,10208.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,HAMPSTEAD GROUP PRACTICE,32692156,38271.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,HAMPSTEAD GROUP PRACTICE,32692156,30998.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,GRAYS INN MEDICAL PRACTICE,32692158,5687.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,GRAYS INN MEDICAL PRACTICE,32692158,53828.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,GRAYS INN MEDICAL PRACTICE,32692158,4506.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,GRAYS INN MEDICAL PRACTICE,32692158,4153.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,GRAYS INN MEDICAL PRACTICE,32692158,1059.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Other,GRAYS INN MEDICAL PRACTICE,32692158,4175.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Seniority,GRAYS INN MEDICAL PRACTICE,32692158,4823.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Actual Rent,GRAYS INN MEDICAL PRACTICE,32692158,5928.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Rates,GRAYS INN MEDICAL PRACTICE,32692158,32256.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,GRAYS INN MEDICAL PRACTICE,32692158,16647.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,GRAYS INN MEDICAL PRACTICE,32692158,9536.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME - PMS GP Prior Year ERs,GRAYS INN MEDICAL PRACTICE,32692158,2775.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Prior Year EEs,GRAYS INN MEDICAL PRACTICE,32692158,1794.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Additional Staff Payments,HOLBORN MEDICAL CENTRE,32692160,3937.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,HOLBORN MEDICAL CENTRE,32692160,92443.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS DES Extended Hours Access,HOLBORN MEDICAL CENTRE,32692160,4379.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS DES Learn Dsblty Hlth Chk,HOLBORN MEDICAL CENTRE,32692160,280.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Funding Differential Review,HOLBORN MEDICAL CENTRE,32692160,7472.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS LES Primary Care Offer,HOLBORN MEDICAL CENTRE,32692160,6628.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Clin Pharmacist,HOLBORN MEDICAL CENTRE,32692160,12295.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES Clinical Director,HOLBORN MEDICAL CENTRE,32692160,2180.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES Invest & impact,HOLBORN MEDICAL CENTRE,32692160,1584.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES PCN support,HOLBORN MEDICAL CENTRE,32692160,4530.0,NCL 03 - June.pdf.csv,1,LOCAL ENHANCED SERVICES
6/30/2020,C&M-PMS PCN DES Participation,HOLBORN MEDICAL CENTRE,32692160,1787.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCN DES Soc Prescribing,HOLBORN MEDICAL CENTRE,32692160,5721.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Congestion charge,HOLBORN MEDICAL CENTRE,32692160,425.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Locum Susp Drs,HOLBORN MEDICAL CENTRE,32692160,3503.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Other,HOLBORN MEDICAL CENTRE,32692160,1450.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS PCO Seniority,HOLBORN MEDICAL CENTRE,32692160,4647.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Actual Rent,HOLBORN MEDICAL CENTRE,32692160,18494.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Rates,HOLBORN MEDICAL CENTRE,32692160,5142.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Prem Water Rates,HOLBORN MEDICAL CENTRE,32692160,37.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Achievement,HOLBORN MEDICAL CENTRE,32692160,27669.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS QOF Aspiration,HOLBORN MEDICAL CENTRE,32692160,14101.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME - PMS GP Prior Year ERs,HOLBORN MEDICAL CENTRE,32692160,207.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,ME-PMS GP Prior Year EEs,HOLBORN MEDICAL CENTRE,32692160,134.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
6/30/2020,C&M-PMS Contract Value,KEATS GROUP PRACTICE,32692163,85586.0,NCL 03 - June.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
