date,expensetype,expensearea,supplier,amount,file,negative
20/10/2020,Cx-Hh Consultant Load,Ichnt Balance Sheet,Dr J. De La Fuente,28753.0,IMPC 07 - October.csv,1
20/10/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Aecom,39835.0,IMPC 07 - October.csv,1
20/10/2020,Ext Contr Logistics,Finance Directorate,Eleanor Hospital Logistics Ltd,32758.0,IMPC 07 - October.csv,1
20/10/2020,Ext Contr Logistics,Pandemic Planning,Eleanor Hospital Logistics Ltd,54527.0,IMPC 07 - October.csv,1
20/10/2020,Gas,Estates Directorate,Corona Energy,64243.0,IMPC 07 - October.csv,1
20/10/2020,Gas,Estates Directorate,Corona Energy,32166.0,IMPC 07 - October.csv,1
20/10/2020,Gas,Estates Directorate,Corona Energy,34763.0,IMPC 07 - October.csv,1
20/10/2020,Gas,Estates Directorate,Corona Energy,40339.0,IMPC 07 - October.csv,1
20/10/2020,Income Tax Paye,Ichnt Balance Sheet,Hmrc Government Employers Account,18360932.0,IMPC 07 - October.csv,1
20/10/2020,Isotopes,Div Of Women & Clin Support,Curium Pharma Uk Ltd,56454.0,IMPC 07 - October.csv,1
20/10/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,103876.0,IMPC 07 - October.csv,1
20/10/2020,Med & Prof Fees (Imaging Cons),Ichnt Balance Sheet,Lindo Wing Radiology Llp,75231.0,IMPC 07 - October.csv,1
20/10/2020,Med & Surg Equip Leases,Div Of Med & Integrated Care,De Lage Landen Leasing Limited,34236.0,IMPC 07 - October.csv,1
20/10/2020,Med & Surg Equip Repair,Estates Directorate,Ge Medical Systems Limited,716502.0,IMPC 07 - October.csv,1
20/10/2020,Organ Donor Expenses,"Div Of Surg, Cardiov & Cancer",The Anthony Nolan Trust,36350.0,IMPC 07 - October.csv,1
20/10/2020,Other Gen Supplies & Srv,Div Of Women & Clin Support,Sorg-Saem Bv,29660.0,IMPC 07 - October.csv,1
20/10/2020,Transcription Services,"Div Of Surg, Cardiov & Cancer",Dictate It Ltd,32909.0,IMPC 07 - October.csv,1
22/10/2020,Cnst Contributions,Central Costs,Nhs Litigation Authority,3580648.0,IMPC 07 - October.csv,1
22/10/2020,Computer Software/License,Div Of Women & Clin Support,Philips Healthcare,296012.0,IMPC 07 - October.csv,1
22/10/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,M&J Group (Construction & Roofin) Ltd [Cs],303026.0,IMPC 07 - October.csv,1
22/10/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,M&J Group (Construction & Roofin) Ltd [Cs],33860.0,IMPC 07 - October.csv,1
22/10/2020,Dialysers,Div Of Med & Integrated Care,Nxstage Medical Uk Ltd,32890.0,IMPC 07 - October.csv,1
22/10/2020,Dist Award - Local Cea,Div Of Med & Integrated Care,Imperial College London,33385.0,IMPC 07 - October.csv,1
22/10/2020,Dist Award - Nat Cea,Div Of Med & Integrated Care,Imperial College London,102713.0,IMPC 07 - October.csv,1
22/10/2020,Dist Award - Nat Cea,"Div Of Surg, Cardiov & Cancer",Imperial College London,72960.0,IMPC 07 - October.csv,1
22/10/2020,Dist Award - Nat Cea,Div Of Women & Clin Support,Imperial College London,37123.0,IMPC 07 - October.csv,1
22/10/2020,Ic Pay Recharge In: Med,Div Of Med & Integrated Care,Imperial College London,146534.0,IMPC 07 - October.csv,1
22/10/2020,Ic Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Imperial College London,368658.0,IMPC 07 - October.csv,1
22/10/2020,Ic Pay Recharge In: Med,Div Of Women & Clin Support,Imperial College London,79528.0,IMPC 07 - October.csv,1
22/10/2020,Ic Pay Recharge In: Med,Pathology,Imperial College London,51637.0,IMPC 07 - October.csv,1
22/10/2020,Insurance Costs,Office Of Chief Executive,Nhs Litigation Authority,52184.0,IMPC 07 - October.csv,1
22/10/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,113144.0,IMPC 07 - October.csv,1
22/10/2020,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,42108.0,IMPC 07 - October.csv,1
22/10/2020,Med & Surg Equip General,Div Of Med & Integrated Care,Supply Chain Coordination Ltd (Sccl) ( 905),752535.0,IMPC 07 - October.csv,1
22/10/2020,Med & Surg Equip General,"Div Of Surg, Cardiov & Cancer",Karl Storz Endoscopy (Uk) Ltd,67990.0,IMPC 07 - October.csv,1
22/10/2020,Other Research Exp - Pay,Rd Medicine Division,Imperial College London,31616.0,IMPC 07 - October.csv,1
22/10/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,199500.0,IMPC 07 - October.csv,1
22/10/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,212800.0,IMPC 07 - October.csv,1
27/10/2020,Audit Fees: Internal,Finance Directorate,Pricewaterhousecoopers Llp,58455.0,IMPC 07 - October.csv,1
27/10/2020,Computer Software/License,Information & Comms Technology,Cdw Ltd,243686.0,IMPC 07 - October.csv,1
27/10/2020,Computer Software/License,Medical Director Summary,Premier It Ltd,75349.0,IMPC 07 - October.csv,1
27/10/2020,Contr Other External,Finance Directorate,Imperial College Innovations Ltd,51600.0,IMPC 07 - October.csv,1
27/10/2020,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Insight Direct (Uk) Ltd,82160.0,IMPC 07 - October.csv,1
27/10/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Kpmg Llp,34800.0,IMPC 07 - October.csv,1
27/10/2020,Drugs Nhs,Div Of Women & Clin Support,Lloyds Retail Chemists Ltd,3522637.0,IMPC 07 - October.csv,1
27/10/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,257916.0,IMPC 07 - October.csv,1
27/10/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College Healthcare Charity,50000.0,IMPC 07 - October.csv,1
27/10/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College Healthcare Charity,50000.0,IMPC 07 - October.csv,1
27/10/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College London,1039910.0,IMPC 07 - October.csv,1
27/10/2020,Srvcsrecd-Other Nhs,Pathology,Micropathology Ltd,47583.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),134535.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),108960.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),133179.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),168155.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),108236.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),139121.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),145124.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),151879.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),118157.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),128443.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),118754.0,IMPC 07 - October.csv,1
27/10/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),142243.0,IMPC 07 - October.csv,1
01/11/2020,Legal Fees,Estates Directorate,Capsticks Solicitors Llp,152286.0,IMPC 08 - November.csv,1
01/11/2020,Legal Fees,Estates Directorate,Capsticks Solicitors Llp,124830.0,IMPC 08 - November.csv,1
03/11/2020,Agency Nursing: Qualified,Div Of Med & Integrated Care,Reed,31290.0,IMPC 08 - November.csv,1
03/11/2020,Cleaning Materials,Estates Directorate,Synergy Health Managed Services Ltd,48861.0,IMPC 08 - November.csv,1
03/11/2020,Computer Hardware Purch,Information & Comms Technology,Optimus It Infra Ltd,45954.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Finance Directorate,Advanced Business Solutions,51408.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Finance Directorate,Advanced Business Solutions,433961.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Optimus It Infra Ltd,45102.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Optimus It Infra Ltd,104986.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Optimus It Infra Ltd,39000.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Optimus It Infra Ltd,95597.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Optimus It Infra Ltd,34320.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Optimus It Infra Ltd,47162.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Optimus It Infra Ltd,188289.0,IMPC 08 - November.csv,1
03/11/2020,Computer Software/License,Information & Comms Technology,Ukcloud Ltd,136334.0,IMPC 08 - November.csv,1
03/11/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,337131.0,IMPC 08 - November.csv,1
03/11/2020,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Cdw Ltd,164400.0,IMPC 08 - November.csv,1
03/11/2020,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Insight Direct (Uk) Ltd,162000.0,IMPC 08 - November.csv,1
03/11/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Baxter Healthcare Ltd,180960.0,IMPC 08 - November.csv,1
03/11/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Baxter Healthcare Ltd,45240.0,IMPC 08 - November.csv,1
03/11/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Baxter Healthcare Ltd,35520.0,IMPC 08 - November.csv,1
03/11/2020,Dialysers,Div Of Med & Integrated Care,Nxstage Medical Uk Ltd,45630.0,IMPC 08 - November.csv,1
03/11/2020,Ext Contr Laundry,Estates Directorate,Synergy Health Managed Services Ltd,47215.0,IMPC 08 - November.csv,1
03/11/2020,Ext Contr Laundry,Estates Directorate,Synergy Health Managed Services Ltd,56049.0,IMPC 08 - November.csv,1
03/11/2020,Ext Contr Laundry,Estates Directorate,Synergy Health Managed Services Ltd,51106.0,IMPC 08 - November.csv,1
03/11/2020,Items Pending Investigation,Ichnt Balance Sheet,Advanced Business Solutions,274041.0,IMPC 08 - November.csv,1
03/11/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,36498.0,IMPC 08 - November.csv,1
03/11/2020,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,40884.0,IMPC 08 - November.csv,1
03/11/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,33768.0,IMPC 08 - November.csv,1
03/11/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,35456.0,IMPC 08 - November.csv,1
03/11/2020,Med & Surg Equip Leases,Estates Directorate,Arjo Uk Ltd,93429.0,IMPC 08 - November.csv,1
03/11/2020,Med & Surg Equip Leases,Estates Directorate,Arjo Uk Ltd,92868.0,IMPC 08 - November.csv,1
03/11/2020,Med & Surg Equip Leases,Estates Directorate,Arjo Uk Ltd,92868.0,IMPC 08 - November.csv,1
03/11/2020,Med & Surg Maint Contract,"Div Of Surg, Cardiov & Cancer",Aurora Health Physics Services Ltd,77844.0,IMPC 08 - November.csv,1
03/11/2020,Organ Donor Expenses,"Div Of Surg, Cardiov & Cancer",The Anthony Nolan Trust,39294.0,IMPC 08 - November.csv,1
03/11/2020,Organ Donor Expenses,"Div Of Surg, Cardiov & Cancer",The Anthony Nolan Trust,36280.0,IMPC 08 - November.csv,1
03/11/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,London North West Univ Healthcare Nhs Trust,448282.0,IMPC 08 - November.csv,1
03/11/2020,Purch Hcare Independent Sector,"Div Of Surg, Cardiov & Cancer",Genesiscare,121940.0,IMPC 08 - November.csv,1
03/11/2020,Services Received - Nhsts,Div Of Med & Integrated Care,University Hospitals Birmingham Nhs Ft,34687.0,IMPC 08 - November.csv,1
05/11/2020,Agency Nursing: Qualified,Div Of Med & Integrated Care,Reed,38500.0,IMPC 08 - November.csv,1
05/11/2020,Bldg/Eng Equip Maint/Rep,Estates Directorate,Cbre Managed Services Ltd,165595.0,IMPC 08 - November.csv,1
05/11/2020,Bldg/Eng Equip Maint/Rep,Pandemic Planning,Cbre Managed Services Ltd,223016.0,IMPC 08 - November.csv,1
05/11/2020,Books  Journals & Subscr,Office Of Chief Executive,Imperial College Health Partners,114000.0,IMPC 08 - November.csv,1
05/11/2020,Cater Equip Maint/Repair,Estates Directorate,Cbre Managed Services Ltd,48044.0,IMPC 08 - November.csv,1
05/11/2020,Computer Software/License,Information & Comms Technology,Patients Know Best Limited,336450.0,IMPC 08 - November.csv,1
05/11/2020,Contr Other External,Estates Directorate,Cbre Managed Services Ltd,752926.0,IMPC 08 - November.csv,1
05/11/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,170036.0,IMPC 08 - November.csv,1
05/11/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Conduct Services Ltd,96000.0,IMPC 08 - November.csv,1
05/11/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,165154.0,IMPC 08 - November.csv,1
05/11/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,D.Williams Carpentry & Building Ltd,41784.0,IMPC 08 - November.csv,1
05/11/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Playfords Limited,47279.0,IMPC 08 - November.csv,1
05/11/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Philips Healthcare,45000.0,IMPC 08 - November.csv,1
05/11/2020,Isotopes,Div Of Women & Clin Support,Curium Pharma Uk Ltd,55866.0,IMPC 08 - November.csv,1
05/11/2020,Items Pending Investigation,Ichnt Balance Sheet,Royal Free London Nhs Foundation Trust,54145.0,IMPC 08 - November.csv,1
05/11/2020,Items Pending Investigation,Ichnt Balance Sheet,Royal Free London Nhs Foundation Trust,49632.0,IMPC 08 - November.csv,1
05/11/2020,Med & Surg Equip General,Pandemic Planning,Cmt Equipment Ltd T/A Cmt Group,29316.0,IMPC 08 - November.csv,1
05/11/2020,Med & Surg Equip General,Pandemic Planning,Cmt Equipment Ltd T/A Cmt Group,106380.0,IMPC 08 - November.csv,1
05/11/2020,Med & Surg Equip General,Pandemic Planning,Cmt Equipment Ltd T/A Cmt Group,33504.0,IMPC 08 - November.csv,1
05/11/2020,Med & Surg Equip General,Pandemic Planning,Cmt Equipment Ltd T/A Cmt Group,25128.0,IMPC 08 - November.csv,1
05/11/2020,Med & Surg Equip General,Pandemic Planning,Cmt Equipment Ltd T/A Cmt Group,37692.0,IMPC 08 - November.csv,1
05/11/2020,Postage & Carriage,Div Of Women & Clin Support,Xerox (Uk) Ltd,50946.0,IMPC 08 - November.csv,1
05/11/2020,Rent,Human Resources,Imperial College Healthcare Charity,25000.0,IMPC 08 - November.csv,1
06/11/2020,Med & Surg Maint Contract,Div Of Women & Clin Support,Insightec Ltd,108000.0,IMPC 08 - November.csv,1
10/11/2020,Car Salary Sacrifice,Ichnt Balance Sheet,Tuskerdirect Ltd,64187.0,IMPC 08 - November.csv,1
10/11/2020,Car Salary Sacrifice,Ichnt Balance Sheet,Tuskerdirect Ltd,67370.0,IMPC 08 - November.csv,1
10/11/2020,Childcare Voucher (Kids Unltd),Ichnt Balance Sheet,Sodexo Motivation Solutions Uk Ltd,32250.0,IMPC 08 - November.csv,1
10/11/2020,Computer Maintenance,Information & Comms Technology,Cerner Ltd,53745.0,IMPC 08 - November.csv,1
10/11/2020,Computer Maintenance,Information & Comms Technology,Cerner Ltd,40308.0,IMPC 08 - November.csv,1
10/11/2020,Computer Software/License,Information & Comms Technology,Cerner Ltd,288402.0,IMPC 08 - November.csv,1
10/11/2020,Computer Software/License,Information & Comms Technology,Wifi Spark Limited,41760.0,IMPC 08 - November.csv,1
10/11/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,M&J Group (Construction & Roofin) Ltd [Cs],336813.0,IMPC 08 - November.csv,1
10/11/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Neomed Uk  Ltd,45826.0,IMPC 08 - November.csv,1
10/11/2020,Drugs Nhs,Div Of Women & Clin Support,Nhs Business Services Authority,26761.0,IMPC 08 - November.csv,1
10/11/2020,Equip Maint Contracts,Estates Directorate,Cbre Managed Services Ltd,36616.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Aah Pharmaceuticals Limited,31720.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Alloga Uk Ltd,30600.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,27090.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,118860.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,51660.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Ith Pharma Lyd,47373.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Polar Speed Distribution Ltd,53298.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,410868.0,IMPC 08 - November.csv,1
10/11/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,157231.0,IMPC 08 - November.csv,1
10/11/2020,Laboratory Test Kits,Pathology,Becton Dickinson Uk Ltd,77379.0,IMPC 08 - November.csv,1
10/11/2020,Laboratory Test Kits,Pathology,Becton Dickinson Uk Ltd,44488.0,IMPC 08 - November.csv,1
10/11/2020,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,42108.0,IMPC 08 - November.csv,1
10/11/2020,Med & Surg Equip Leases,"Div Of Surg, Cardiov & Cancer",Shawbrook Asset Finance,37487.0,IMPC 08 - November.csv,1
10/11/2020,Med & Surg Equip Leases,Estates Directorate,Arjo Uk Ltd,92868.0,IMPC 08 - November.csv,1
10/11/2020,Med & Surg Equip Repair,Estates Directorate,Ge Medical Systems Limited,693879.0,IMPC 08 - November.csv,1
10/11/2020,Nhs Pay Recharge In: Other,Human Resources,Central & North West London Nhs Ft,27387.0,IMPC 08 - November.csv,1
10/11/2020,Prostheses,"Div Of Surg, Cardiov & Cancer",Blatchford Limited,32380.0,IMPC 08 - November.csv,1
11/11/2020,Rates,Estates Directorate,City Of Westminster,159904.0,IMPC 08 - November.csv,1
12/11/2020,Agency Nursing: Qualified,Div Of Med & Integrated Care,Reed,49848.0,IMPC 08 - November.csv,1
12/11/2020,Agency Nursing: Qualified,"Div Of Surg, Cardiov & Cancer",Reed,73212.0,IMPC 08 - November.csv,1
12/11/2020,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,67805.0,IMPC 08 - November.csv,1
12/11/2020,Computer Software/License,"Div Of Surg, Cardiov & Cancer",Supply Chain Coordination Ltd (Sccl) ( 201),90444.0,IMPC 08 - November.csv,1
12/11/2020,Computer Software/License,"Div Of Surg, Cardiov & Cancer",Supply Chain Coordination Ltd (Sccl) ( 201),64596.0,IMPC 08 - November.csv,1
12/11/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Fred Pilbrow And Partners Limited,36000.0,IMPC 08 - November.csv,1
12/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,42093.0,IMPC 08 - November.csv,1
12/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,39604.0,IMPC 08 - November.csv,1
12/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,106931.0,IMPC 08 - November.csv,1
12/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,333168.0,IMPC 08 - November.csv,1
12/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,262593.0,IMPC 08 - November.csv,1
12/11/2020,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,92400.0,IMPC 08 - November.csv,1
12/11/2020,Med & Surg Equip General,Central Costs,Omnicell Limited,47212.0,IMPC 08 - November.csv,1
12/11/2020,Med & Surg Equip General,Central Costs,Omnicell Limited,47212.0,IMPC 08 - November.csv,1
12/11/2020,Med & Surg Equip General,Pandemic Planning,Bryson Products Ltd,70623.0,IMPC 08 - November.csv,1
12/11/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College London,1039910.0,IMPC 08 - November.csv,1
12/11/2020,Other Transport Costs,Estates Directorate,Falck Uk Ambulance Service Limited,58311.0,IMPC 08 - November.csv,1
12/11/2020,Other Transport Costs,Estates Directorate,Falck Uk Ambulance Service Limited,1445875.0,IMPC 08 - November.csv,1
12/11/2020,Purch Hcare Independent Sector,"Div Of Surg, Cardiov & Cancer",Parkside Hospital,48396.0,IMPC 08 - November.csv,1
17/11/2020,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,1091494.0,IMPC 08 - November.csv,1
17/11/2020,Computer Hardware Purch,Information & Comms Technology,Maintel Europe Ltd,38933.0,IMPC 08 - November.csv,1
17/11/2020,Computer Hardware Purch,Information & Comms Technology,Maintel Europe Ltd,48666.0,IMPC 08 - November.csv,1
17/11/2020,Computer Software/License,Estates Directorate,Softcat Plc,30628.0,IMPC 08 - November.csv,1
17/11/2020,Contr Refuse & Clin Waste,Estates Directorate,Grundon Waste Management Ltd,30502.0,IMPC 08 - November.csv,1
17/11/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Siemens Healthcare Ltd,379865.0,IMPC 08 - November.csv,1
17/11/2020,Dialysers,Div Of Med & Integrated Care,Baxter Healthcare Ltd,89106.0,IMPC 08 - November.csv,1
17/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,99623.0,IMPC 08 - November.csv,1
17/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,356440.0,IMPC 08 - November.csv,1
17/11/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,228404.0,IMPC 08 - November.csv,1
17/11/2020,Ext Contr Logistics,Finance Directorate,Eleanor Hospital Logistics Ltd,154313.0,IMPC 08 - November.csv,1
17/11/2020,Ic Pay Recharge In: Med,Private Patients Directorate,Imperial College London,29647.0,IMPC 08 - November.csv,1
17/11/2020,Jac - Stock,Balance Sheet St Marys,Alexion Pharma Uk Ltd,30240.0,IMPC 08 - November.csv,1
17/11/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,46079.0,IMPC 08 - November.csv,1
17/11/2020,Laboratory Culture Media,Pathology,Dhl Supply Chain  (Former Excel),37044.0,IMPC 08 - November.csv,1
17/11/2020,Lease Charges,Information & Comms Technology,Xerox (Uk) Ltd,35668.0,IMPC 08 - November.csv,1
17/11/2020,Lease Charges,Information & Comms Technology,Xerox (Uk) Ltd,31035.0,IMPC 08 - November.csv,1
17/11/2020,Other Research Exp - Pay,Rdwomen And Children Division,Imperial College London,27982.0,IMPC 08 - November.csv,1
17/11/2020,Patients Appl: Purchase,Div Of Med & Integrated Care,London Borough Hammersmith & Fulham,37680.0,IMPC 08 - November.csv,1
17/11/2020,Rent,"Div Of Surg, Cardiov & Cancer",Nhs Property Services Ltd,34966.0,IMPC 08 - November.csv,1
17/11/2020,Rent,"Div Of Surg, Cardiov & Cancer",Nhs Property Services Ltd,25142.0,IMPC 08 - November.csv,1
18/11/2020,Cnst Contributions,Central Costs,Nhs Litigation Authority,3580648.0,IMPC 08 - November.csv,1
18/11/2020,Income Tax Paye,Ichnt Balance Sheet,Hmrc Government Employers Account,17801470.0,IMPC 08 - November.csv,1
18/11/2020,Insurance Costs,Office Of Chief Executive,Nhs Litigation Authority,52184.0,IMPC 08 - November.csv,1
18/11/2020,Med & Surg Maint Contract,Central Costs,Omnicell Limited,47212.0,IMPC 08 - November.csv,1
18/11/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,199500.0,IMPC 08 - November.csv,1
18/11/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,212800.0,IMPC 08 - November.csv,1
19/11/2020,Acton Housing Association,Ichnt Balance Sheet,A2dominion Housing Group Ltd,199460.0,IMPC 08 - November.csv,1
19/11/2020,Agency Nursing: Qualified,Div Of Med & Integrated Care,Reed,37995.0,IMPC 08 - November.csv,1
19/11/2020,Agency Nursing: Qualified,"Div Of Surg, Cardiov & Cancer",Reed,70249.0,IMPC 08 - November.csv,1
19/11/2020,Computer Maintenance,Pathology,Sunquest Information Systems (Europe) Ltd,369377.0,IMPC 08 - November.csv,1
19/11/2020,Computer Software/License,Pathology,Clinisys Solutions Ltd,133688.0,IMPC 08 - November.csv,1
19/11/2020,Cx-Hh Consultant Load,Ichnt Balance Sheet,Dr Andrew Wright,47615.0,IMPC 08 - November.csv,1
19/11/2020,Cx-Hh Consultant Load,Ichnt Balance Sheet,Zahid Rehan Salim,47850.0,IMPC 08 - November.csv,1
19/11/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Cdw Ltd,58689.0,IMPC 08 - November.csv,1
19/11/2020,Ext Contr Logistics,Pandemic Planning,Eleanor Hospital Logistics Ltd,65766.0,IMPC 08 - November.csv,1
19/11/2020,Hospitality,Medical Director Summary,Compass Group Uk & Ireland,51109.0,IMPC 08 - November.csv,1
19/11/2020,Ic Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Imperial College London,100461.0,IMPC 08 - November.csv,1
19/11/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,38779.0,IMPC 08 - November.csv,1
19/11/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,32392.0,IMPC 08 - November.csv,1
19/11/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,57442.0,IMPC 08 - November.csv,1
19/11/2020,Med & Prof Fees (Imaging Cons),Ichnt Balance Sheet,Lindo Wing Radiology Llp,94646.0,IMPC 08 - November.csv,1
19/11/2020,Med & Surg Equip Leases,"Div Of Surg, Cardiov & Cancer",Intuitive Surgical Ltd,52506.0,IMPC 08 - November.csv,1
19/11/2020,Med & Surg Equip Leases,"Div Of Surg, Cardiov & Cancer",Intuitive Surgical Ltd,52506.0,IMPC 08 - November.csv,1
19/11/2020,Med & Surg Equip Leases,"Div Of Surg, Cardiov & Cancer",Intuitive Surgical Ltd,52506.0,IMPC 08 - November.csv,1
19/11/2020,Nhs Pay Recharge In: Med,Finance Directorate,Royal Free London Nhs Foundation Trust,129105.0,IMPC 08 - November.csv,1
19/11/2020,Nhs Pay Recharge In: Med,Finance Directorate,Royal Free London Nhs Foundation Trust,155061.0,IMPC 08 - November.csv,1
19/11/2020,Nhs Pay Recharge In: Med,Finance Directorate,Royal Free London Nhs Foundation Trust,149786.0,IMPC 08 - November.csv,1
19/11/2020,Other Research Exp - Pay,Rd Medical Directorate,Imperial College London,305686.0,IMPC 08 - November.csv,1
19/11/2020,Other Research Exp - Pay,Rd Surgery & Cancer Division,Imperial College London,71046.0,IMPC 08 - November.csv,1
