Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N CROWLEY,33585676,"6,872.41"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N ISSAC,33585676,"23,732.23"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR N ISSAC,33585677,263.7
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N ISSAC,33585677,469.62
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N ISSAC,33585677,"1,514.56"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR R SHAH,33585677,136.09
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,33585679,"61,476.08"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,33585679,"1,175.68"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,33585679,"7,865.83"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,33585679,39.15
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,33585679,"5,629.48"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR S GUHA,33585679,58.56
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,33585681,"34,053.11"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,33585681,615.3
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,33585681,"2,658.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,33585681,"1,517.79"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,33585681,120.38
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,33585681,6.91
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,33585681,"2,849.31"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,33585681,"56,389.06"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,33585683,"1,050.04"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,33585683,"2,373.75"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,33585683,"1,382.65"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,33585683,93.14
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,33585683,"5,462.15"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33585683,"6,408.15"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33585685,"71,606.94"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33585685,"3,190.82"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR RJ SALUJA,33585685,"6,629.13"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33585685,"1,378.37"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33585685,"6,458.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33585685,785.83
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33585685,"6,611.45"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RK BHATT,33585685,343.62
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"8,413.63"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,88.04
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"46,350.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"4,189.41"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR RK BHATT,33585687,"8,703.75"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,891.24
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"4,942.95"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"1,445.02"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,6.91
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"4,159.83"
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"2,375.00"
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,33585687,"2,732.20"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR PERINPANAYAGAM & PARTNERS,33585687,69.3
,,31-Aug-20,,,,33585689,
Department of Health,NHS Ealing CCG,,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,,"4,732.92"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,33585689,"52,929.04"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,33585689,"2,356.67"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR PERINPANAYAGAM & PARTNERS,33585689,"4,896.13"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,33585689,966.01
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,33585689,"3,335.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,33585689,20.73
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,33585689,"4,553.47"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR R DASOJU & PARTNERS,33585689,53.83
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,33585691,"46,160.77"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,33585691,898.32
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,33585691,"4,015.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,33585691,"2,389.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,33585691,18.42
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,33585691,"4,781.53"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SHC VALENTINE,33585691,426.65
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,33585693,"23,684.06"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,33585693,"1,793.65"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,33585693,428.25
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,33585693,"3,210.83"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,33585693,48.36
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,33585693,"1,931.82"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SK GILL,33585693,876.18
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,33585695,"44,242.70"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,33585695,821.09
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,33585695,"4,197.50"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,33585695,896.14
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,33585695,268.08
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,33585695,122.06
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,33585695,"4,280.35"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SS GORAYA,33585695,65.36
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,33585697,"30,946.54"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,33585697,583.76
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,33585697,"2,075.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,33585697,"1,056.41"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,33585697,44.7
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,33585697,32.24
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,33585697,"3,149.04"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,33585697,"22,220.29"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,33585700,418.33
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,33585700,"4,750.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,33585700,"2,965.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,33585700,"1,736.73"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR VB BHATT,33585700,53.18
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,33585703,"32,864.54"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,33585703,607.71
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,33585703,"1,450.83"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,33585703,25.34
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,33585703,"2,742.35"
Department of Health,NHS Ealing CCG,31-Aug-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,33585703,27.96
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,33585703,26.25
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ELMBANK SURGERY,33585703,151.79
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ELMBANK SURGERY,33585705,"33,357.48"
,,31-Aug-20,,,,33585705,
Department of Health,NHS Ealing CCG,,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ELMBANK SURGERY,,642.37
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ELMBANK SURGERY,33585705,"1,616.67"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ELMBANK SURGERY,33585705,34.55
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ELMBANK SURGERY,33585705,"3,307.24"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EALING PARK HEALTH CENTRE,33585705,157.96
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33585707,"64,346.75"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33585707,"1,231.26"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33585707,"4,142.40"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33585707,"1,507.40"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33585707,117.37
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33585707,73.7
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33585707,"5,349.43"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODCARE PRACTICE,33585707,77.42
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,"54,082.80"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,"1,024.60"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,57.43
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,"2,396.56"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,"28,143.22"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,89.57
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,36.85
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33585710,"4,696.42"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GORDON HOUSE SURGERY,33585710,"1,924.45"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,33585712,"7,358.63"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,33585712,"93,710.13"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,33585712,"3,664.09"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GORDON HOUSE SURGERY,33585712,"7,612.38"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,33585712,"1,810.30"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,33585712,105.94
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,33585712,"8,784.42"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HILLCREST SURGERY LONDON,33585712,"1,442.55"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"9,611.08"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"61,989.26"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"4,785.66"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HILLCREST SURGERY LONDON,33585716,"9,942.50"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"1,216.18"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"15,632.67"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"2,730.67"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,85.21
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"4,958.20"
Department of Health,NHS Ealing CCG,31-Aug-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"3,809.09"
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33585716,"4,341.20"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,33585716,"30,309.34"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,33585718,594.1
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,33585718,"2,150.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,33585718,817.53
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,33585718,"3,387.43"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ISLIP MANOR SURGERY,33585718,143.65
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,33585720,"32,581.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,33585720,615.56
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,33585720,"2,389.58"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,33585720,"11,293.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,33585720,"1,407.60"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,33585720,57.58
,,31-Aug-20,,,,33585720,
Department of Health,NHS Ealing CCG,,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,,"2,824.20"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JUBILEE GARDENS MEDICAL CENTRE,33585720,200.49
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,JUBILEE GARDENS MEDICAL CENTRE,33585722,"48,457.59"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JUBILEE GARDENS MEDICAL CENTRE,33585722,928.27
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,JUBILEE GARDENS MEDICAL CENTRE,33585722,48.36
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JUBILEE GARDENS MEDICAL CENTRE,33585722,"5,616.84"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,33585722,"41,934.12"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,33585724,806.9
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,33585724,"3,029.17"
