Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AL KROTOSKY & PTNRS,31951265,"43,943.98"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,31951293,"44,206.77"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,31951281,"44,940.37"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JS PATEL & PARTNERS,31951281,"45,357.62"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,31951309,"45,460.98"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,LONG TERM CONDITIONS,CONNECT HEALTH LTD,31861049,"45,833.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,LONG TERM CONDITIONS,CONNECT HEALTH LTD,31861064,"45,833.00"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,WEST LONDON NHS TRUST,31907741,"47,653.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"47,902.28"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STAG - HOLLYROOD PRACTICE,31951323,"48,484.45"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,31951326,"49,789.94"
Department of Health,NHS Brent CCG,30-Apr-20,External Consultancy Fees,NON RECURRENT PROGRAMMES,SOFTCAT PLC,31836765,"50,286.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,GENERAL RESERVE - PROGRAMME,MARIE STOPES INTERNATIONAL,32031516,"51,092.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J KELLERMANN & PARTNERS,31951276,"51,347.74"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FREUCHEN MEDICAL CENTRE,31951341,"52,993.56"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,31951287,"53,205.14"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust,GENERAL RESERVE - PROGRAMME,LONDON NORTH WEST HEALTHCARE NHS TRUST,31991682,"57,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,31951291,"57,217.14"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,HOSPICES,ST LUKES HOSPICE,31861057,"57,916.66"
Department of Health,NHS Brent CCG,,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,,"59,770.05"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,31951305,"60,394.17"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JAYAKUMAR & PARTNER,31974992,"60,445.96"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,31951291,"60,538.88"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J SALINSKY & PTNRS,31951278,"60,630.46"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Software/License,NON RECURRENT PROGRAMMES,SOFTCAT PLC,32054721,"62,996.24"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR DE KARE SILVER & PTNRS,31974989,"63,153.76"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR E KONG & C EVBUOMWAN,31951267,"63,772.25"
Department of Health,NHS Brent CCG,30-Apr-20,Non-NHS trade<1Yr-LMC Levy Payment,BALANCE SHEET,LONDONWIDE LMCS,31920384,"63,952.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"64,497.28"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR C NOTANEY & PARTNERS,31951263,"65,166.23"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,31951326,"65,613.21"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR AM BURCH & PARTNERS,31951265,"68,498.48"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MAPESBURY MEDICAL GROUP,31951339,"69,727.57"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PARK ROYAL MEDICAL PRACTICE,31951337,"71,237.91"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,32031484,"72,998.45"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951272,"73,632.47"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SUDBURY SURGERY (NETWORK HEALTHCARE SOLUTIONS LTD),31951333,"75,234.70"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,31951300,"75,858.15"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF BRENT,31909712,"75,865.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BURNLEY PRACTICE (AT MEDICS LTD),31951331,"76,280.45"
Department of Health,NHS Brent CCG,30-Apr-20,Hlthcre-Foundation Trsts,MENTAL HEALTH COMMUNITY CRISIS,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"77,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Healthcare Srv Rec CCG,GENERAL RESERVE - PROGRAMME,NHS CENTRAL LONDON (WESTMINSTER) CCG,32031608,"79,420.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,31861049,"81,478.56"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,31951328,"84,101.87"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust,CHILD AND ADOLESCENT MENTAL HEALTH,WEST LONDON NHS TRUST,31920324,"90,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,WHITTINGTON HOSPITAL NHS TRUST (THE),31986920,"92,877.95"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Software/License,CONTRACT MANAGEMENT,BYTES SOFTWARE SERVICES LTD,31988058,"95,776.19"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PRACTICE (THE),31951335,"96,265.20"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Software/License,GENERAL RESERVE - PROGRAMME,ECONSULT HEALTH LTD,32031519,"100,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RAMDAHEN & PARTNERS,31951303,"100,919.07"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,NWLHT FACILITIES LLP,31837486,"103,555.20"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,31951318,"107,572.15"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"118,390.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A SELWYN & PARTNERS,31933871,"118,716.41"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,PRIMARY CARE IT,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"125,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust,LONG TERM CONDITIONS,LONDON NORTH WEST HEALTHCARE NHS TRUST,31920314,"125,495.80"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust,ACUTE COMMISSIONING,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"127,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,CONNECT HEALTH LTD,31861035,"129,792.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,CONNECT HEALTH LTD,31861059,"129,792.00"
Department of Health,NHS Brent CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,COMMUNITY SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31951524,"132,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,31867718,"149,360.46"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"151,456.36"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,AT MEDICS LTD,31920331,"166,000.01"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,NWLHT ANALYTICAL LLP,31849732,"168,568.00"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,WHITTINGTON HOSPITAL NHS TRUST (THE),32031427,"172,873.39"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,31951313,"182,487.51"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust,GENERAL RESERVE - PROGRAMME,LONDON AMBULANCE SERVICE NHS TRUST,32062615,"190,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,31867718,"214,771.81"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust,MATERNITY SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"218,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,32031507,"230,756.48"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,GENERAL RESERVE - PROGRAMME,LONDON NORTH WEST HEALTHCARE NHS TRUST,32031458,"284,941.00"
Department of Health,NHS Brent CCG,30-Apr-20,Income tax <1Yr,BALANCE SHEET,HMRC,31867718,"297,023.82"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,Mental Health Transformation,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"330,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,LONDON BOROUGH OF BRENT,31861064,"349,407.58"
Department of Health,NHS Brent CCG,30-Apr-20,External Consultancy Fees,NON RECURRENT PROGRAMMES,SOFTCAT PLC,31837483,"489,555.94"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,GP FORWARD VIEW,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"739,000.00"
