Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13298188  ,891.96
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13298246  ,630
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13298191  ,724.68
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,FRESENIUS KABI LTD,id:13306241   ,1785.96
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13298156  ,734.74
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,id:13287682   ,620
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13293682   ,1344.6
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ITH PHARMA,id:13298286 ,1260
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BRISTOL MYERS SQUIBB PHARMACEUTICAL LTD,id:13308942  ,1625.66
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13290143   ,2040
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13314328  ,660.21
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13314383  ,3913.5
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ITH PHARMA,id:13320322 ,2632.38
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,DRUGSRUS LIMITED,id:13318659,4354.99
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13314295  ,570.13
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13314541   ,598.99
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13318403   ,915.68
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13330422   ,21391.97
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MIDCO PRINT & PACKAGING LTD,id:13325578    ,937.43
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13330529   ,895.94
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13318379   ,1855.51
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13325691   ,771.24
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,VERITON PHARMA LIMITED,id:13325679    ,2619.5
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BAXTER HEALTHCARE LTD,id:13328216,4301.6
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ABBVIE LIMITED,id:13330513  ,3380.52
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13330397  ,896.64
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13325676   ,897
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13341817   ,7444.77
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13341638  ,525.24
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13341934   ,7527.45
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13330437   ,1390.85
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13341713   ,1108.8
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13345113  ,685.74
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13339437  ,792
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,GILEAD SCIENCES LTD,id:13344910  ,818.4
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13314442  ,624
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,VERITON PHARMA LIMITED,id:13318641    ,2833.82
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,NORGINE PHHARMACETICAL LTD,id:13318741,2937.6
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13314392   ,873.65
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13344973   ,1624.34
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ITH PHARMA,id:13339401 ,518.58
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BAXTER HEALTHCARE LTD,id:13330436,2289.96
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13344934   ,739.2
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13341727   ,539.64
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BAXTER HEALTHCARE LTD,id:13326955,708
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CSL BEHRING UK LIMITED,id:13325406    ,49560
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,GILEAD SCIENCES LTD,id:13330496  ,9862.44
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,NOVARTIS PHARMACEUTICALS UK LTD,id:13325402,12150
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLERGAN LTD,id:13325496    ,15660
Department of Health,Guys and St Thomas NHS Foundation Trust,16/09/2020,(32230) Other payables < 1 Yr,(id:40092) TRUST Balance Sheet Codes,GSTT SUNDRY SUPPLIER,id:12565097   ,4152
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(32630) Other payables < 1 Yr,(id:40092) TRUST Balance Sheet Codes,MAIDSTONE BOROUGH COUNCIL,id:13307025   ,695.59
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(32660) Other payables < 1 Yr,(id:40092) TRUST Balance Sheet Codes,STANDARD LIFE ASSURANCE COMPANY,id:13309537  ,1571.35
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(39550) Suspense,(id:40092) TRUST Balance Sheet Codes,NHS SUPPLY CHAIN (MAIDSTONE),id:13312947   ,5206.11
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(39550) Suspense,(id:40092) TRUST Balance Sheet Codes,NHS SUPPLY CHAIN (MAIDSTONE),id:13287744   ,57351.24
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(55082) Admin & Clerical,(id:42752) IT / Digital Directorate,ALLEN LANE,id:13328827    ,1966.5
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(55082) Admin & Clerical,(id:42752) IT / Digital Directorate,ALLEN LANE,id:13318888    ,1966.5
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(84550) Establishment,(id:42747) IT / Digital Directorate,VIRGIN MEDIA BUSINESS,id:13329529 ,7748.62
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(83610) IT Costs,(id:42735) IT / Digital Directorate,CBC COMPUTER SYSTEMS LTD,id:13316235   ,648
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:42735) IT / Digital Directorate,SCC PLC)SPECIALIST COMPUTER CENTRES,id:13313887   ,18
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(55052) Admin & Clerical,(id:2155419) IT / Digital Directorate,SIRONA MEDICAL LIMITED,id:13307609,1184.4
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(55092) Admin & Clerical,(id:42737) IT / Digital Directorate,ALLEN LANE,id:13328826    ,2081.7
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(84657) Establishment,(id:1976419) Information Governance and Management,STORAGE ASPECTS,id:13313737  ,2712.84
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(83410) Office Equipment,(id:1976419) Information Governance and Management,RICOH UK LTD,id:13342239  ,885.76
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(84657) Establishment,(id:642424) Information Governance and Management,SCAN & COLLATE,id:13312608    ,975
Department of Health,Guys and St Thomas NHS Foundation Trust,29/09/2020,(51862) Physiotherapists,(id:42232) Integrated Therapies and Rehabilitation,PRICEWATERHOUSECOOPERS LLP,id:13351193   ,3414
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81700) Lab Equipment Purchase,(id:41916) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13325094 ,11.86
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(82800) Bedding & Linen,(id:41913) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13268734   ,46.82
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81100) Dressings,(id:3923419) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894  ,153
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13325398    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13307486   ,730
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81240) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,MEDTRONIC LTD,id:13299962 ,540
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13339734    ,1574.66
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81225) Medical Surgical Supplies & Equipment,(id:41883) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13291359 ,14.55
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13306810    ,1494.86
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(82000) Provisions & Kitchens,(id:2496419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13204335   ,24.39
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13326993    ,607.15
Department of Health,Guys and St Thomas NHS Foundation Trust,14/09/2020,(20120) Government Banking Service,(id:40092) TRUST Balance Sheet Codes,GSTT SUNDRY SUPPLIER,id:13314694   ,5871.57
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(83880) Building & Engineering,(id:42634) Essentia Infrastructure,DRAX (UK) LTD,id:13264234 ,5000
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13204335,144
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(54052) Technical Officers,(id:42128) Haematology,TOTAL ASSIST RECRUITMENT LTD,id:13319042  ,973.33
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(82700) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13325094    ,21.81
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(83400) Office Equipment,(id:590469) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894    ,111.23
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(84550) Establishment,(id:42747) IT / Digital Directorate,VIRGIN MEDIA BUSINESS,id:13329518 ,8287.62
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:42470) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13287744  ,672.25
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21130) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13314305  ,828
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13302683    ,684.42
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81100) Dressings,(id:42366) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894  ,109.4
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(82700) Uniforms & Clothing,(id:4082419) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13287744    ,722.14
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:42511) Evelina Womens Services,OLYMPUS KEYMED,id:13331379,2322
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81100) Dressings,(id:42255) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13325094  ,31.97
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13309051    ,624.36
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13306490    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(83400) Office Equipment,(id:41958) Gastrointestinal Medicine & Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13269121,38.46
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13326907    ,600
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81700) Lab Equipment Purchase,(id:42470) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13325094  ,90.91
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81000) Surgical Appliances,(id:41872) Medicine,TALAR MADE ORTHOTICS LTD,id:13345395   ,114
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13307483   ,2151.25
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(82600) Uniforms & Clothing,(id:42545) Guys Site services,1ST BIOTECH LIMITED,id:13337939   ,1944.72
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(83360) Premises Services,(id:1667419) Essentia Community Services,AUREO GROUP,id:13321454  ,666.76
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13314410  ,2520
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:42459) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13268734  ,749.43
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81700) Lab Equipment Purchase,(id:42213) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13287744,82.96
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21130) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ITH PHARMA,id:13344967 ,837
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:41949) Gastrointestinal Medicine & Surgery,TELEFLEX MEDICAL,id:13310313 ,894.6
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(83400) Office Equipment,(id:42291) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13268734  ,574.56
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:863419) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:13204335   ,1554
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(83400) Office Equipment,(id:4631424) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894 ,61.92
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13314476   ,7282.31
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(82800) Bedding & Linen,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13269121 ,81.48
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(83765) Rent,(id:42432) Transplant Renal and Urology,ASSURA HEALTH INVESTMENTS LTD,id:13340591   ,2496.63
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(84500) Establishment,(id:42664) STH Site Services,H C SLINGSBY PLC,id:13338144   ,513
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81100) Dressings,(id:42367) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13325094  ,596.27
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(21130) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ROCHE PRODUCTS LTD,id:13318431   ,627.84
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(83210) Water & Sewerage,(id:1116423) Essentia Community Services,BUSINESS STREAM,id:13316334    ,6180.5
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81500) X Ray Equipment Purchase,(id:42446) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13269121    ,4656.96
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81700) Lab Equipment Purchase,(id:41922) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894 ,415.1
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81700) Lab Equipment Purchase,(id:42302) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894 ,162.8
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13341881    ,1918.1
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(82800) Bedding & Linen,(id:42486) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13291359   ,23.41
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(82000) Provisions & Kitchens,(id:42300) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13291359  ,288.05
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(83881) Building & Engineering,(id:649418) Essentia Community Services,KINGS LANDSCAPES,id:12542416   ,338
Department of Health,Guys and St Thomas NHS Foundation Trust,22/09/2020,(81255) Medical Surgical Supplies & Equipment,(id:41931) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:13331277    ,9.36
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:13330677  ,497.25
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:42463) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13325094  ,476.68
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81400) Medical Surgical Supplies & Equipment,(id:42601) Sterile Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13269121   ,2696.04
Department of Health,Guys and St Thomas NHS Foundation Trust,18/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13325438    ,686.83
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(10035) Fixed Asset Clearing,(id:4709419) TRUST Capital Cost Centres,DP MEDICAL SYSTEMS LTD,id:13221426    ,22671.6
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(83400) Office Equipment,(id:41947) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13287744  ,28.2
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(83400) Office Equipment,(id:243406) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894  ,95.74
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:42319) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13287744    ,163.86
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(84500) Establishment,(id:41869) Medicine,1ST BIOTECH LIMITED,id:13298494    ,1064.88
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13340105   ,986.5
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(84400) Transport,(id:42276) Cancer Supportive Services and R&D,CITYSPRINT (UK) LTD,id:13310083  ,972.62
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:42223) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13291359,110.93
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13306672    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(82800) Bedding & Linen,(id:41868) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13268734   ,154.87
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(83880) Building & Engineering,(id:4629419) Essentia Infrastructure,DUCTBUSTERS LTD,id:13244814  ,1429
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(82700) Uniforms & Clothing,(id:41860) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13325094    ,105.94
Department of Health,Guys and St Thomas NHS Foundation Trust,22/09/2020,(82800) Bedding & Linen,(id:42464) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13331277    ,80.35
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81230) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,SQUADRON MEDICAL LTD,id:13271377  ,160.52
Department of Health,Guys and St Thomas NHS Foundation Trust,11/09/2020,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,BENTLEY INNOMED GMBH,id:13316556   ,2040
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81400) Medical Surgical Supplies & Equipment,(id:41928) PACCS,HENDERSON BIOMEDICAL LTD,id:13298681   ,493.88
Department of Health,Guys and St Thomas NHS Foundation Trust,04/09/2020,(81700) Lab Equipment Purchase,(id:42265) Haematology,NHS SUPPLY CHAIN (MAIDSTONE),id:13291359   ,66.75
Department of Health,Guys and St Thomas NHS Foundation Trust,25/09/2020,(81100) Dressings,(id:903421) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13300894 ,631.67
