Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747423    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13747077    ,885
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13747267    ,885
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13743349 ,897
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13743344 ,897
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13752866    ,900
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747219    ,937
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13752887    ,3696
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13743285 ,7180.8
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743328    ,12600
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13743028 ,18192
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747328    ,1408.55
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743081    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743305    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743129    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13734546    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743249    ,1525.94
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743048    ,1690.26
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747109    ,1690.26
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747381    ,1962
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13747124    ,2115.8
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747382    ,2135.36
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13734482    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13734650    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13734661    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743284    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747223    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747422    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13734466    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13752965    ,2250
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13734484    ,2277.09
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13766491    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13766492    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13771930    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13771946    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13767059    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13771795    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13772227    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13766525    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13777901    ,677.36
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13777945    ,677.36
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13772121    ,937
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13772129    ,976.5
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767020    ,686.83
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13772182    ,900
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13758217    ,716.8
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13767188    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13766659    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13758236    ,716.8
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793182    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793319    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792961    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793062    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793172    ,900
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792883    ,900
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792980    ,900
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793074    ,937
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792950    ,937
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793054    ,976.5
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793428    ,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792865    ,1138.55
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793233    ,1197.95
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793045    ,1270
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793063    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793141    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792852    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792979    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793209    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793235    ,1690.26
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793029    ,1914
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792916    ,1905
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793186    ,1962
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793444    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793474    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792847    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793173    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792889    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793397    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13793155    ,815.64
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13799776 ,876.36
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13792839 ,897
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13793346    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13793269    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799667    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799752    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799774    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13793000    ,1354.72
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13799831 ,562.54
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13792915 ,598
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799680    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799735    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13781906    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799767    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799688    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13793445    ,677.36
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13793179    ,677.36
Department of Health,Guys and St Thomas NHS Foundation Trust,01/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13695033    ,600
Department of Health,Guys and St Thomas NHS Foundation Trust,01/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13695034    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,01/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13695066    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,01/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13700646    ,900
Department of Health,Guys and St Thomas NHS Foundation Trust,01/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13700689    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,01/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13694989    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13710681    ,16003
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13730146    ,2288.91
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13700674    ,2503.44
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,POLAR SPEED DISTRIBUTION LTD,id:13723603   ,2529.69
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BAXTER HEALTHCARE LTD,id:13700721,2750
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13717344 ,4787.2
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767023    ,1914
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767200    ,1914
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767179    ,1918.1
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13777972    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13777977    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13771804    ,1072.5
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767128    ,1126.84
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767018    ,1126.84
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13758234    ,1251.7
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13778021    ,1282.5
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767033    ,1282.5
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,LLOYDSPHARMACY CLINICAL HOMECARE,id:13723644    ,1354.72
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767094    ,1373.66
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767114    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13777947    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13767192    ,1471.5
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13772239    ,1525.94
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13766664    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13767191    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13766561    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13766569    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13767164    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,POLAR SPEED DISTRIBUTION LTD,id:13758222   ,1686.46
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,POLAR SPEED DISTRIBUTION LTD,id:13767079   ,1686.46
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13771855    ,1690.26
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799837    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799799    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799730    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13799700 ,2393.6
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13799780 ,3590.4
Department of Health,Guys and St Thomas NHS Foundation Trust,26/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13805587    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,26/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13805630    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,26/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13805602    ,976.5
Department of Health,Guys and St Thomas NHS Foundation Trust,26/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13805529    ,563.42
