Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83410) Office Equipment,(id:42509) Evelina Womens Services,RICOH UK LTD,id:13863444   ,187.87
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42509) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674 ,16.86
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42509) Evelina Womens Services,JOHNSON & JOHNSON MEDICAL LTD,id:13752359,686.03
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42506) Evelina Womens Services,SCHULTZ MEDICAL (UK) LTD,id:13904878,1218
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83410) Office Equipment,(id:42506) Evelina Womens Services,RICOH UK LTD,id:13863444   ,1634.61
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(89600) Non-Healthcare from other NHS bodies,(id:42486) Evelina Womens Services,NHS BLOOD AND TRANSPLANT,id:13914154 ,880.76
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42488) Evelina Womens Services,EDAN MEDICAL (UK) LTD,id:13822994   ,2650.08
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(50562) Qualified Nursing Staff,(id:42497) Evelina Womens Services,CARE PROVIDERS HEALTHCARE,id:13921041   ,450.91
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81700) Lab Equipment Purchase,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654 ,30.96
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82800) Bedding & Linen,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595   ,75.56
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81275) Medical Surgical Supplies & Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595 ,11.86
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82700) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674    ,12.97
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83500) Furniture & Fittings,(id:42492) Evelina Womens Services,TECHNIBLINDS LTD,id:13885854,500.4
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81100) Dressings,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654    ,2304.14
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84500) Establishment,(id:42492) Evelina Womens Services,CDP  PRINT MANAGEMENT,id:13814074  ,800.4
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,SMITHS MEDICAL INTERNATIONAL LTD:69519000,id:13828577   ,516.17
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,COOK UK LTD,id:13766814   ,1081.92
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81700) Lab Equipment Purchase,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674 ,551.61
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(50562) Qualified Nursing Staff,(id:42492) Evelina Womens Services,MEDICSPRO LTD,id:13921259,421.2
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81255) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595 ,6.6
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595  ,64.01
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(89500) Other – Other Operating Expenditure,(id:42504) Evelina Womens Services,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,id:13575134  ,558.36
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82000) Provisions & Kitchens,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595,57.82
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81100) Dressings,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674  ,117.68
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654    ,996.73
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674    ,918.72
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595,161.37
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654,103.22
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81700) Lab Equipment Purchase,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654    ,60.8
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83410) Office Equipment,(id:42331) Evelina Central,RICOH UK LTD,id:13863444 ,140.28
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654    ,2373.46
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81100) Dressings,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595  ,156.96
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81100) Dressings,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674  ,204.48
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82000) Provisions & Kitchens,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595,93.79
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82800) Bedding & Linen,(id:42325) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674 ,18.24
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81100) Dressings,(id:42325) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654  ,380.71
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(89595) Non-Healthcare from Foundation Trusts,(id:4247419) Evelina Central,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,id:13575176    ,5022
Department of Health,Guys and St Thomas NHS Foundation Trust,24/03/2021,(89280) Other - Consultancy costs,(id:4198419) Evelina Central,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,id:13908834    ,1575.22
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83410) Office Equipment,(id:2965419) Evelina Central,RICOH UK LTD,id:13863395    ,1101.68
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42319) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595    ,163.86
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81225) Medical Surgical Supplies & Equipment,(id:590444) Evelina Community Services,ARLINGTON LABORATORIES LTD,id:13614634    ,1880.17
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81225) Medical Surgical Supplies & Equipment,(id:590444) Evelina Community Services,ARLINGTON LABORATORIES LTD,id:13604626    ,2696.2
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81225) Medical Surgical Supplies & Equipment,(id:590444) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674  ,441.64
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:590444) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654   ,18.32
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81225) Medical Surgical Supplies & Equipment,(id:590550) Evelina Community Services,QUEST 88 LTD,id:13844617   ,1224
Department of Health,Guys and St Thomas NHS Foundation Trust,17/03/2021,(51262) Dieticians,(id:590412) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13879559 ,752.4
Department of Health,Guys and St Thomas NHS Foundation Trust,27/03/2021,(51262) Dieticians,(id:590412) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13928795 ,1270.02
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:590449) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654  ,241.46
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83400) Office Equipment,(id:590449) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674   ,17.43
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:590446) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595  ,24.28
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83500) Furniture & Fittings,(id:590452) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595    ,465.17
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:590419) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654   ,14.08
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82000) Provisions & Kitchens,(id:590441) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674   ,57.06
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82800) Bedding & Linen,(id:2356419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595    ,4.49
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81230) Medical Surgical Supplies & Equipment,(id:2356419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654  ,365.4
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:4446419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674  ,97.2
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42349) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654    ,58.38
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:610410) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674   ,77.52
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81100) Dressings,(id:42335) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674  ,290.45
Department of Health,Guys and St Thomas NHS Foundation Trust,24/03/2021,(89595) Non-Healthcare from Foundation Trusts,(id:42335) Evelina Medicine & Neonatology,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,id:13797594    ,1447.58
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81000) Surgical Appliances,(id:42335) Evelina Medicine & Neonatology,JOHN FLORENCE LTD,id:13819114   ,2546.26
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(82600) Uniforms & Clothing,(id:42327) Evelina Medicine & Neonatology,1ST BIOTECH LIMITED,id:13715217 ,500.4
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81255) Medical Surgical Supplies & Equipment,(id:42327) Evelina Medicine & Neonatology,PHILIPS HEALTHCARE,id:13702575    ,539.28
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42327) Evelina Medicine & Neonatology,BUNZL HEALTHCARE,id:13578139 ,1256.4
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42327) Evelina Medicine & Neonatology,MEDTRONIC LTD,id:13834730    ,712.8
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42327) Evelina Medicine & Neonatology,SMITHS MEDICAL INTERNATIONAL LTD:69519000,id:13829195 ,867.36
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83610) IT Costs,(id:42327) Evelina Medicine & Neonatology,OFFICE DEPOT UK LTD,id:13841546  ,1137.12
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:1196420) Evelina Medicine & Neonatology,DEXCOM INTERNATIONAL LTD,id:13214479 ,553.5
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(80010) Drug Costs,(id:1196420) Evelina Medicine & Neonatology,INSULET INTERNATIONAL LTD,id:13805975  ,712.08
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(80010) Drug Costs,(id:1196420) Evelina Medicine & Neonatology,MEDTRONIC LTD,id:13602409    ,1261.26
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(80010) Drug Costs,(id:1196420) Evelina Medicine & Neonatology,DEXCOM INTERNATIONAL LTD,id:13876219   ,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(80010) Drug Costs,(id:1196420) Evelina Medicine & Neonatology,DEXCOM INTERNATIONAL LTD,id:13923430   ,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:2496419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674  ,942.45
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:2496419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654  ,801.64
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82800) Bedding & Linen,(id:2496419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654    ,46.52
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(84656) Establishment,(id:42326) Evelina Medicine & Neonatology,DICT8 LIMITED,id:13911594   ,3154.32
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654,47.3
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83610) IT Costs,(id:42058) Evelina Medicine & Neonatology,COMPUTACENTER UK LTD,id:13755575 ,701.95
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81700) Lab Equipment Purchase,(id:4082419) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595 ,92.58
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81255) Medical Surgical Supplies & Equipment,(id:4082419) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595 ,19.92
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82800) Bedding & Linen,(id:42312) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595,8.98
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(50200) Consultants,(id:42312) Evelina Surgery Theatres & PICU,KINGS COLLEGE LONDON:03529700,id:13786514   ,1766.56
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,KIMAL PLC,id:13808475  ,606
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,COOK UK LTD,id:13520614,1612.8
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,COOK UK LTD,id:13856698,863.4
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,EDWARDS LIFESCIENCES LTD,id:13919155  ,728.16
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,BOSTON SCIENTIFIC LTD,id:13841571,504
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,WL GORE & ASSOCIATES (UK) LTD,id:13777674  ,14880
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,TERUMO UK LTD,id:13722056   ,204
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS BLOOD AND TRANSPLANT,id:13629165  ,3604.33
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS BLOOD AND TRANSPLANT,id:13892194  ,3639.33
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS BLOOD AND TRANSPLANT,id:13878055  ,1767.82
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS BLOOD AND TRANSPLANT,id:13267494  ,1717.82
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,OCCLUTECH UK LTD,id:13825254,2940
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS BLOOD AND TRANSPLANT,id:13399335  ,1718.82
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS BLOOD AND TRANSPLANT,id:13399334  ,1732.82
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS BLOOD AND TRANSPLANT,id:13183594  ,3278.93
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81230) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,COOK UK LTD,id:13694870,756
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81230) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,BVM MEDICAL LTD,id:13815856 ,877.2
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83410) Office Equipment,(id:42351) Evelina Surgery Theatres & PICU,RICOH UK LTD,id:13863444,586.05
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:41914) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654    ,11.85
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82800) Bedding & Linen,(id:41914) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674,99.46
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:41914) Evelina Surgery Theatres & PICU,STORAGE DESIGNS LTD,id:13889634  ,672
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:41914) Evelina Surgery Theatres & PICU,LINDSAY SURGICAL SUPPLIES LIMITED,id:13809614   ,594
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81100) Dressings,(id:41910) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595 ,55.36
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81230) Medical Surgical Supplies & Equipment,(id:41910) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674   ,635.42
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81230) Medical Surgical Supplies & Equipment,(id:41910) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595   ,227.66
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82800) Bedding & Linen,(id:3722419) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654   ,234
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:1196421) Evelina Surgery Theatres & PICU,NUVASIVE UK LTD,id:13823615    ,10587.6
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:431409) Evelina Surgery Theatres & PICU,ORTHOPEDIATRICS EU LIMITED,id:13866915    ,1068.72
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81000) Surgical Appliances,(id:431409) Evelina Surgery Theatres & PICU,JOHN FLORENCE LTD,id:13817354 ,899.99
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81000) Surgical Appliances,(id:431409) Evelina Surgery Theatres & PICU,JOHN FLORENCE LTD,id:13817399 ,1139.72
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81000) Surgical Appliances,(id:431409) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654,3228.48
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81000) Surgical Appliances,(id:431409) Evelina Surgery Theatres & PICU,JOHN FLORENCE LTD,id:13877635 ,902.46
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:468410) Evelina Surgery Theatres & PICU,HEALTHCARE 21 LTD,id:13867597   ,930
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:468409) Evelina Surgery Theatres & PICU,MEDTRONIC LTD,id:13694832  ,648
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82600) Uniforms & Clothing,(id:468409) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674,254.94
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81100) Dressings,(id:42347) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654 ,2.94
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42347) Evelina Surgery Theatres & PICU,LINDSAY SURGICAL SUPPLIES LIMITED,id:13809656   ,2049.6
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42344) Evelina Surgery Theatres & PICU,SMITHS MEDICAL INTERNATIONAL LTD:69519000,id:13830134,1152
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82700) Uniforms & Clothing,(id:42339) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674 ,6.48
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(80100) Drug Costs,(id:42339) Evelina Surgery Theatres & PICU,BOC LTD :02107500,id:13822095 ,4738.86
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42339) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654   ,6750.53
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42339) Evelina Surgery Theatres & PICU,REMSERVE MEDICAL SUPPLIES LTD,id:13908355  ,1098
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:42339) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674   ,5622.2
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(81700) Lab Equipment Purchase,(id:4755419) Evelina R&D and Charity,WICKHAM LABORATORIES LTD,id:13815594   ,636.4
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81700) Lab Equipment Purchase,(id:4755419) Evelina R&D and Charity,METTLER-TOLEDO LTD,id:13914274    ,950.26
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:43038) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13843294   ,-37000
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81100) Dressings,(id:780420) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674   ,433.61
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(81225) Medical Surgical Supplies & Equipment,(id:780420) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674,4.85
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(50552) Qualified Nursing Staff,(id:780420) Cardiovascular Services,CARE PROVIDERS HEALTHCARE,id:13921046  ,339.94
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82800) Bedding & Linen,(id:780420) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13735674  ,195.69
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82800) Bedding & Linen,(id:780420) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654  ,161.76
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654,5210.88
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,BENTLEY INNOMED GMBH,id:13866114   ,850
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,BENTLEY INNOMED GMBH,id:13866094   ,3400
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13795595,336
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,COOK UK LTD,id:13856729  ,984
