Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(83400) Office Equipment,(id:42540) Security & Waste Services,LAZERBEAM FIRE AND SECURITY LTD,id:13422284  ,4100
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(83400) Office Equipment,(id:42542) Security & Waste Services,NATIONAL CAR PARKS LTD,id:13192935 ,3136.5
Department of Health,Guys and St Thomas NHS Foundation Trust,30/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:1678420) Security & Waste Services,GSTT PROCUREMENT CARD,id:13350014    ,956.55
Department of Health,Guys and St Thomas NHS Foundation Trust,30/10/2020,(89000) Other - Training courses and conferences,(id:42685) Chief Nurse,GSTT PROCUREMENT CARD,id:13433842  ,1599
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(82600) Uniforms & Clothing,(id:590618) Finance Director,1ST BIOTECH LIMITED,id:13178601    ,958.2
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(55082) Admin & Clerical,(id:42709) Finance Director,HAYS ACCOUNTANCY PERSONNEL,id:13391658 ,1919.1
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(55082) Admin & Clerical,(id:42709) Finance Director,HAYS ACCOUNTANCY PERSONNEL,id:13354911 ,1112.04
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(55082) Admin & Clerical,(id:42709) Finance Director,HAYS ACCOUNTANCY PERSONNEL,id:13343374 ,1853.4
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(55082) Admin & Clerical,(id:42709) Finance Director,HAYS ACCOUNTANCY PERSONNEL,id:13354858 ,1853.4
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(55062) Admin & Clerical,(id:42709) Finance Director,VENN GROUP LTD,id:13391504   ,4479.31
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(89280) Other - Consultancy costs,(id:42709) Finance Director,BEACHCROFT LLP OFFICE ACCOUNT,id:13404460    ,911.8
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(84657) Establishment,(id:4269419) Finance Director,CEVA LOGISTICS LIMITED,id:13389616 ,101251.71
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(55422) Ancillary Staff,(id:177407) Finance Director,REED EMPLOYMENT PLC,id:13358568   ,533.16
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(55422) Ancillary Staff,(id:177407) Finance Director,REED EMPLOYMENT PLC,id:13354931   ,853.8
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(55422) Ancillary Staff,(id:177407) Finance Director,REED EMPLOYMENT PLC,id:13373435   ,853.8
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(55422) Ancillary Staff,(id:177407) Finance Director,REED EMPLOYMENT PLC,id:13427235   ,853.8
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(55422) Ancillary Staff,(id:177407) Finance Director,REED EMPLOYMENT PLC,id:13414375   ,853.8
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(50200) Consultants,(id:847441) Finance Director,LONDON NORTH WEST HEALTHCARE NHS TRUST,id:13411194   ,3991.89
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83640) IT Costs,(id:847436) Finance Director,SOFTCAT LTD,id:13400695   ,3255.54
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(89000) Other - Training courses and conferences,(id:847436) Finance Director,ELEVATE ASSOCIATES LIMITED,id:13350392 ,2050
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(83400) Office Equipment,(id:847436) Finance Director,WEST SUFFOLK NHS FOUNDATION TRUST,id:13331266   ,85752.47
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(83400) Office Equipment,(id:847436) Finance Director,CROWN COMMERCIAL SERVICE,id:13331133  ,1101865.47
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(89000) Other - Training courses and conferences,(id:40456) Finance Director,KAPLAN FINANCIAL,id:13288973  ,586
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(89000) Other - Training courses and conferences,(id:40456) Finance Director,KAPLAN FINANCIAL,id:13377046  ,1750
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(83640) IT Costs,(id:40456) Finance Director,VELOCITY TECHNOLOGY SOLUTIONS UK LTD,id:13362736    ,7917
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(89280) Other - Consultancy costs,(id:40456) Finance Director,PER ULTIMA SERVICES LTD,id:13373694,16250
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13354670   ,-6.08
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13305961   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13394754   ,-6.29
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13384966   ,-17.52
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13390156   ,-32.16
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13385007   ,-35.52
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13390176   ,-36
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13385926   ,-38.86
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13384981   ,-56.4
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13384917   ,-57.6
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13394746   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13412130   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13412134   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13412139   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13412143   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13390164   ,-23.28
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13412196   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13412294   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13416575   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13416494   ,-255.3
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(55082) Admin & Clerical,(id:42698) Finance Director,VENN GROUP LTD,id:13415754   ,7352.68
Department of Health,Guys and St Thomas NHS Foundation Trust,30/10/2020,(89270) Establishment,(id:637488) Human Resources,GSTT PROCUREMENT CARD,id:13433842    ,25076.46
Department of Health,Guys and St Thomas NHS Foundation Trust,30/10/2020,(89270) Establishment,(id:637488) Human Resources,GSTT PROCUREMENT CARD,id:13350014    ,19610.78
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(89000) Other - Training courses and conferences,(id:3741419) Organisational Development,CRB ASSOCIATES LTD,id:13367290   ,6145
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(50552) Qualified Nursing Staff,(id:42768) Occupational Health,CONTINENTAL NURSE LTD,id:13373472 ,1920.75
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(50562) Qualified Nursing Staff,(id:42766) Occupational Health,OH MEDICAL RECRUITMENT,id:13391439,999
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(50562) Qualified Nursing Staff,(id:42766) Occupational Health,OH MEDICAL RECRUITMENT,id:13373189,1665
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(82600) Uniforms & Clothing,(id:42773) Occupational Health,TSI INSTRUMENTS LTD,id:13356914  ,1230.02
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(89120) Other - Legal fees,(id:42757) Quality and Assurance,HILL DICKINSON LLP,id:13351299  ,472.5
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(84501) Establishment,(id:42755) Quality and Assurance,CDP  PRINT MANAGEMENT,id:13409454    ,5290.5
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(86010) Audit Fees,(id:42761) Quality and Assurance,HQIP HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP,id:13362953 ,10000
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(89595) Non-Healthcare from Foundation Trusts,(id:699428) Medical Director,THE ROYAL MARSDEN NHS FOUNDATION TRUST,id:13376356  ,-1216.99
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:41841) Medical Director,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014   ,264
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:41841) Medical Director,WAREHOUSE EXPRESS T/A WEX PHOTOGRAPHIC,id:13340142   ,4.99
Department of Health,Guys and St Thomas NHS Foundation Trust,30/10/2020,(89000) Other - Training courses and conferences,(id:41841) Medical Director,GSTT PROCUREMENT CARD,id:13350014  ,366.5
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(89280) Other - Consultancy costs,(id:42778) Medical Director,EDGECUMBE CONSULTING GROUP LTD,id:13400597   ,15000
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(50203) Consultants,(id:42777) Medical Director,KINGS COLLEGE LONDON:03529700,id:13126274   ,7444.67
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(83630) IT Costs,(id:1586421) R&D : NIHR,UNIVERSITY OF SOUTHAMPTON,id:13366295    ,32351.57
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(55080) Admin & Clerical,(id:2908430) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475  ,1994.25
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(54080) Technical Officers,(id:2908426) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475,5507.81
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(53260) Clinical Scientists,(id:2907433) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475    ,882.55
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(54070) Technical Officers,(id:2907433) R&D : NIHR,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:13328748,12297.77
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(53260) Clinical Scientists,(id:2907432) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475    ,1765.13
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(53260) Clinical Scientists,(id:2907426) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475    ,4927.91
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(53260) Clinical Scientists,(id:2907425) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475    ,7391.87
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(54080) Technical Officers,(id:2907419) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475,1789.36
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(53270) Clinical Scientists,(id:2978419) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475    ,4917.35
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(81700) Lab Equipment Purchase,(id:801419) R&D : NIHR,THERMO FISHER SCIENTIFIC,id:13363139  ,508.8
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(81700) Lab Equipment Purchase,(id:801419) R&D : NIHR,BOC LTD :02107500,id:13306005    ,1965.27
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(55080) Admin & Clerical,(id:803483) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475   ,598.97
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(81400) Medical Surgical Supplies & Equipment,(id:803483) R&D : NIHR,ILLUMINA CAMBRIDGE LTD,id:12959557    ,3846.84
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(89000) Other - Training courses and conferences,(id:803458) R&D : NIHR,NSF HEALTH SCIENCES LIMITED,id:13369097 ,1575
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(81275) Medical Surgical Supplies & Equipment,(id:803458) R&D : NIHR,AB SCIENTIFIC LIMITED,id:13417697,612.72
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81275) Medical Surgical Supplies & Equipment,(id:803458) R&D : NIHR,CORNING B.V.,id:13324114    ,4440.72
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(55050) Admin & Clerical,(id:2908439) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475  ,2289.57
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(55080) Admin & Clerical,(id:2908438) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475  ,4552.99
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(50203) Consultants,(id:803484) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475   ,7837.07
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(55070) Admin & Clerical,(id:803484) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475   ,437.73
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(50203) Consultants,(id:878421) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475   ,6839.49
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81275) Medical Surgical Supplies & Equipment,(id:803490) R&D : NIHR,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014   ,23.11
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(50203) Consultants,(id:4702420) R&D : NIHR,KINGS COLLEGE LONDON:03529700,id:13190475  ,15551.97
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(84400) Transport,(id:2913419) R&D : NIHR,CITYSPRINT (UK) LTD,id:13383374    ,762.91
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(89270) Establishment,(id:42416) Coronavirus [FCOVID],KINGS COLLEGE LONDON:03529700,id:13248675  ,398444.15
Department of Health,Guys and St Thomas NHS Foundation Trust,01/10/2020,(82600) Uniforms & Clothing,(id:4586420) Inpatient Services,HM REVENUE & CUSTOMS,id:13357274,688.91
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83400) Office Equipment,(id:204405) Inpatient Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014 ,22.49
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(55082) Admin & Clerical,(id:787421) Chief Operating Officer,PRACTICUS LIMITED,id:13414380  ,2041.2
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(50200) Consultants,(id:2082419) Commercial,KINGS COLLEGE LONDON:03529700,id:13126274  ,132048.56
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(50200) Consultants,(id:2082419) Commercial,KINGS COLLEGE LONDON:03529700,id:13418315  ,10869.24
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(84500) Establishment,(id:3610419) Commercial,PAD CREATIVE LTD,id:13398976   ,475
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(89270) Establishment,(id:345409) Commercial,FOUR COMMUNICATIONS LTD,id:13357254  ,1530
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(89120) Other - Legal fees,(id:345409) Commercial,ELSINORE ALLIANCE LTD,id:13350398    ,15400
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(89120) Other - Legal fees,(id:345409) Commercial,THE IDEAS MACHINE LTD,id:13360934    ,2000
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83400) Office Equipment,(id:42935) Commercial,ELIS UK LIMITED,id:13368818   ,892.84
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81700) Lab Equipment Purchase,(id:42935) Commercial,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014    ,17.79
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(82800) Bedding & Linen,(id:42938) Commercial,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014 ,32.24
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(84580) Establishment,(id:4053419) Commercial,LAINGBUISSON LTD T/A HEALTHCARE BUSINESS INTELLIGENCE LTD,id:13355725  ,12000
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(84580) Establishment,(id:4053419) Commercial,PAD CREATIVE LTD,id:13386714   ,660
Department of Health,Guys and St Thomas NHS Foundation Trust,15/10/2020,(89250) Establishment,(id:42919) Commercial,SOCIAL MEDIA MANAGER IRELAND,id:13374094   ,714.18
Department of Health,Guys and St Thomas NHS Foundation Trust,05/10/2020,(84500) Establishment,(id:42919) Commercial,GRENKE AG,id:13342944  ,475.28
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(83640) IT Costs,(id:42919) Commercial,CRESVALE CONSULTING LIMITED,id:13365934    ,9602.5
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(84655) Establishment,(id:42919) Commercial,K INTERNATIONAL PLC,id:13366186  ,3992.38
Department of Health,Guys and St Thomas NHS Foundation Trust,05/10/2020,(89510) Other – Other Operating Expenditure,(id:42918) Commercial,STICHTING ZUYDERLAND MEDISCH CENTRUM,id:13358179  ,637.35
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(89440) Research and Development,(id:1581419) Commercial,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:13346178    ,1600
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10020) Fixed Asset Clearing,(id:3990427) TRUST Capital Cost Centres,BURO HAPPOLD  LTD,id:13390194    ,1850
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:4091419) TRUST Capital Cost Centres,CURRIE & BROWN LTD,id:13384374   ,528
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10015) Fixed Asset Clearing,(id:4091419) TRUST Capital Cost Centres,RUSSELL CAWBERRY LTD,id:13365274 ,33775.43
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10090) Fixed Asset Clearing,(id:3725419) TRUST Capital Cost Centres,AHR ARCHITECTS LIMITED,id:13377041    ,6772.8
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10030) Fixed Asset Clearing,(id:3725419) TRUST Capital Cost Centres,KINETIC IT LTD,id:13413167  ,11303.89
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:3792419) TRUST Capital Cost Centres,GRANTLEIGH LTD,id:13407515  ,10135
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10025) Fixed Asset Clearing,(id:3758419) TRUST Capital Cost Centres,ESSENTIA TRADING LIMITED,id:13363580  ,84414.04
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10020) Fixed Asset Clearing,(id:3756419) TRUST Capital Cost Centres,ENERGY DIRECTION LTD,id:13364974 ,2025
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(10090) Fixed Asset Clearing,(id:3750419) TRUST Capital Cost Centres,LONDON BOROUGH OF LAMBETH:51362800,id:13421372  ,11870.11
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10020) Fixed Asset Clearing,(id:3750419) TRUST Capital Cost Centres,NBBJ LTD,id:13364994   ,15500
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:3259419) TRUST Capital Cost Centres,ESSENTIA TRADING LIMITED,id:13295014  ,1572.33
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10090) Fixed Asset Clearing,(id:3065419) TRUST Capital Cost Centres,PLAYFORDS LIMITED,id:13384367    ,24506.45
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10090) Fixed Asset Clearing,(id:2566421) TRUST Capital Cost Centres,SYPRO MANAGEMENT LTD,id:13279274 ,1800
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:1564420) TRUST Capital Cost Centres,PLAYFORDS LIMITED,id:13401754    ,1394.32
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10010) Fixed Asset Clearing,(id:43512) TRUST Capital Cost Centres,MMP CONSULTANCY LTD,id:13391477    ,1872.46
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10025) Fixed Asset Clearing,(id:43512) TRUST Capital Cost Centres,ESSENTIA TRADING LIMITED,id:13309589    ,16099.8
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:4179419) TRUST Capital Cost Centres,G&M BUILDING CONTRACTORS ESSEX LTD,id:13367156  ,10000
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10025) Fixed Asset Clearing,(id:4841419) TRUST Capital Cost Centres,LAST CONTRACTING LTD,id:13383635 ,10200
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10025) Fixed Asset Clearing,(id:4694419) TRUST Capital Cost Centres,ESSENTIA TRADING LIMITED,id:13318090  ,728.5
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10030) Fixed Asset Clearing,(id:4643419) TRUST Capital Cost Centres,CAE TECHNOLOGY SERVICES LTD,id:13314078    ,6195.64
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10090) Fixed Asset Clearing,(id:4283419) TRUST Capital Cost Centres,ESSENTIA TRADING LIMITED,id:13196356  ,3091
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10090) Fixed Asset Clearing,(id:4250419) TRUST Capital Cost Centres,J C COMMISSIONING LTD CIS6,id:13376073,4485
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10090) Fixed Asset Clearing,(id:4249419) TRUST Capital Cost Centres,STATIC SYSTEMS GROUP PLC CIS5,id:13134014  ,9635.86
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:871419) TRUST Capital Cost Centres,CROWN WORKSPACE (FORMERLY PREMIER MOVES),id:13376130  ,539
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10010) Fixed Asset Clearing,(id:43737) TRUST Capital Cost Centres,HYDRAINER PUMP HIRE LTD,id:13415498,1466.4
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10090) Fixed Asset Clearing,(id:43737) TRUST Capital Cost Centres,HYDRAINER PUMP HIRE LTD,id:13379654,1353.6
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:4325419) TRUST Capital Cost Centres,INGLETON WOOD LLP,id:13407599    ,4500
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:2104419) TRUST Capital Cost Centres,PHOENIX GREEN UK LIMITED,id:13130615  ,4012.87
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10030) Fixed Asset Clearing,(id:2039419) TRUST Capital Cost Centres,SCC PLC)SPECIALIST COMPUTER CENTRES,id:13352234 ,15840
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10025) Fixed Asset Clearing,(id:136408) TRUST Capital Cost Centres,PEOPLE SOURCE CONSULTING LTD,id:13309646    ,17100
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10030) Fixed Asset Clearing,(id:4737419) TRUST Capital Cost Centres,CANCOM UK LTD (FORMERLY OCSL),id:13297641  ,5462.5
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10090) Fixed Asset Clearing,(id:4282419) TRUST Capital Cost Centres,ZOOCHA LTD,id:13365154 ,1800
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(10090) Fixed Asset Clearing,(id:4282419) TRUST Capital Cost Centres,ZOOCHA LTD,id:13365174 ,4125
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(10090) Fixed Asset Clearing,(id:4305419) TRUST Capital Cost Centres,CANCOM UK LTD (FORMERLY OCSL),id:13298877  ,11050
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10060) Fixed Asset Clearing,(id:2354419) TRUST Capital Cost Centres,TOPCON (GREAT BRITAIN) LTD,id:13371934,460
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10030) Fixed Asset Clearing,(id:924419) TRUST Capital Cost Centres,BDR TECHNICAL SOLUTIONS LTD,id:13314035,1866
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(10090) Fixed Asset Clearing,(id:2626420) TRUST Capital Cost Centres,CSC COMPUTER SCIENCES LTD,id:13309499 ,9589.54
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10025) Fixed Asset Clearing,(id:4523420) TRUST Capital Cost Centres,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,id:13367454,33000
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(10030) Fixed Asset Clearing,(id:1671419) TRUST Capital Cost Centres,CAE TECHNOLOGY SERVICES LTD,id:13377616    ,17484.81
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(10090) Fixed Asset Clearing,(id:1671419) TRUST Capital Cost Centres,TROUT BROOK CONSULTING LTD,id:13286205,43650
