Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42064) Specialist Ambulatory Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692    ,264.18
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(84600) Establishment,(id:42061) Specialist Ambulatory Services,VERNOVA HEALTHCARE COMMUNITY INTEREST COMPANY,id:13479734 ,1345.31
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81225) Medical Surgical Supplies & Equipment,(id:42050) Specialist Ambulatory Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692    ,29.4
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42050) Specialist Ambulatory Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919    ,393.68
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42050) Specialist Ambulatory Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,470.34
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42050) Specialist Ambulatory Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692    ,6.1
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81900) Lab Equipment Purchase,(id:111406) Pathology SDU,VIAPATH ANALYTICS LLP,id:13324319  ,36219.84
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81275) Medical Surgical Supplies & Equipment,(id:42134) Pathology SDU,GRIFOLS UK,id:13489605    ,4275
Department of Health,Guys and St Thomas NHS Foundation Trust,11/11/2020,(53682) Pharmacists,(id:42165) Pharmacy,PRICEWATERHOUSECOOPERS LLP,id:13466154    ,1771.47
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:581409) Pharmacy,RIVERSIDE MEDICAL PACKAGING CO LTD,id:13502560    ,1263.38
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:581409) Pharmacy,RESAY TECHNOLOGIES,id:13481376,732.6
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81400) Medical Surgical Supplies & Equipment,(id:581409) Pharmacy,J C COMMISSIONING LTD CIS6,id:13458389  ,1000
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82600) Uniforms & Clothing,(id:581409) Pharmacy,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014   ,517.2
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:581409) Pharmacy,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,24.62
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(83400) Office Equipment,(id:581409) Pharmacy,AQUILANT DISTRIBUTION,id:13416156   ,1128.48
Department of Health,Guys and St Thomas NHS Foundation Trust,11/11/2020,(54052) Technical Officers,(id:581409) Pharmacy,PRICEWATERHOUSECOOPERS LLP,id:13466154 ,997.66
Department of Health,Guys and St Thomas NHS Foundation Trust,11/11/2020,(53672) Pharmacists,(id:42159) Pharmacy,PRICEWATERHOUSECOOPERS LLP,id:13466154    ,4679.33
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42160) Pharmacy,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,14
Department of Health,Guys and St Thomas NHS Foundation Trust,03/11/2020,(53672) Pharmacists,(id:42160) Pharmacy,PRICEWATERHOUSECOOPERS LLP,id:13439315    ,1951.65
Department of Health,Guys and St Thomas NHS Foundation Trust,11/11/2020,(53632) Pharmacists,(id:42160) Pharmacy,PRICEWATERHOUSECOOPERS LLP,id:13466154    ,1022.04
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42160) Pharmacy,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,27.53
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(80100) Drug Costs,(id:42154) Pharmacy,BOC LTD :02107500,id:13458956    ,17462.45
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(84655) Establishment,(id:42178) Medical Specialties,LANGUAGE CONNECT,id:13437482 ,3199.43
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(83400) Office Equipment,(id:42217) Medical Specialties,VIAPATH ANALYTICS LLP,id:13312601   ,1785
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42217) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,46.82
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42217) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692   ,11.63
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(50552) Qualified Nursing Staff,(id:42217) Medical Specialties,CONTINENTAL NURSE LTD,id:13487824 ,1869.53
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42217) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692,207.23
Department of Health,Guys and St Thomas NHS Foundation Trust,03/11/2020,(51272) Dieticians,(id:42251) Medical Specialties,PRICEWATERHOUSECOOPERS LLP,id:13439315    ,1415.96
Department of Health,Guys and St Thomas NHS Foundation Trust,26/11/2020,(51272) Dieticians,(id:42251) Medical Specialties,PRICEWATERHOUSECOOPERS LLP,id:13508314    ,1415.96
Department of Health,Guys and St Thomas NHS Foundation Trust,17/11/2020,(51272) Dieticians,(id:42251) Medical Specialties,PRICEWATERHOUSECOOPERS LLP,id:13480934    ,1415.96
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42251) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,40.2
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(83630) IT Costs,(id:42224) Medical Specialties,DIGITAL HEALTCARE LIMITED,id:13483434  ,29320
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42224) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,31.32
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42223) Medical Specialties,MAINLINE INSTRUMENTS LTD,id:13439614    ,972
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42223) Medical Specialties,AB EHR DIGITAL LTD,id:13404476,8884.8
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42223) Medical Specialties,MAINLINE INSTRUMENTS LTD,id:13499203    ,672
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(89600) Non-Healthcare from other NHS bodies,(id:42223) Medical Specialties,NHS BLOOD AND TRANSPLANT,id:13413175,1301.87
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(89600) Non-Healthcare from other NHS bodies,(id:42223) Medical Specialties,NHS BLOOD AND TRANSPLANT,id:13177507,1301.87
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(89600) Non-Healthcare from other NHS bodies,(id:42223) Medical Specialties,NHS BLOOD AND TRANSPLANT,id:13452035,1301.87
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42223) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,117.06
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42221) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014,511.32
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(50470) Medical Training Grades,(id:42213) Medical Specialties,KINGS COLLEGE LONDON:03529700,id:13417706   ,5325.92
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42209) Medical Specialties,MEDTRONIC LTD,id:13429600,567
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42209) Medical Specialties,MEDTRONIC LTD,id:13433628,567
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42209) Medical Specialties,MEDTRONIC LTD,id:13455790,567
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81000) Surgical Appliances,(id:42209) Medical Specialties,LBG MEDICAL LTD,id:13470076 ,137.28
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42208) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,120
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,DEXCOM INTERNATIONAL LTD,id:13407883    ,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,DEXCOM INTERNATIONAL LTD,id:13428435    ,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,MEDTRONIC LTD,id:13390574,572.4
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,MEDTRONIC LTD,id:13429815,567
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,MEDTRONIC LTD,id:13433621,567
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,DEXCOM INTERNATIONAL LTD,id:13491114    ,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,MEDTRONIC LTD,id:13480983,687.35
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,INSULET INTERNATIONAL LTD,id:13466534   ,712.08
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,INSULET INTERNATIONAL LTD,id:13466524   ,712.08
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,AIR LIQUIDE (HOMECARE) LTD,id:13462354  ,690
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,INSULET INTERNATIONAL LTD,id:13439715   ,706.32
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,INSULET INTERNATIONAL LTD,id:13468275   ,712.08
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,MEDTRONIC LTD,id:13434637,567
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,MEDTRONIC LTD,id:13429679,850.5
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,DEXCOM INTERNATIONAL LTD,id:13460635    ,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,MEDTRONIC LTD,id:13456194,567
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42208) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014,9.79
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(50200) Consultants,(id:42208) Medical Specialties,KINGS COLLEGE LONDON:03529700,id:13348701,325.59
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(50200) Consultants,(id:42208) Medical Specialties,KINGS COLLEGE LONDON:03529700,id:13348725,1377.5
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42206) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919,9.6
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81000) Surgical Appliances,(id:42199) Medical Specialties,TALAR MADE ORTHOTICS LTD,id:13440774  ,93
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:41937) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,80.02
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41937) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014,365.88
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41937) Medical Specialties,MED FIT UK LTD,id:13478095    ,2988.6
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41937) Medical Specialties,BXTACCELYON LIMITED,id:13461434    ,1254
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:41937) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,3.38
Department of Health,Guys and St Thomas NHS Foundation Trust,03/11/2020,(52062) Radiographers,(id:41937) Medical Specialties,PRICEWATERHOUSECOOPERS LLP,id:13439315 ,1260.74
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:850419) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,20.1
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:41897) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,703.12
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41897) TAP,ELIS UK LIMITED,id:13366255    ,45.45
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41897) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,1260.61
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41897) TAP,JOHNSON & JOHNSON MEDICAL LTD,id:13392972,126.17
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41897) TAP,JOHNSON & JOHNSON MEDICAL LTD,id:13392600,290.18
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:41897) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,1186.29
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:41897) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,82.24
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:41894) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014   ,280.8
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:41892) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,0.6
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:41892) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919    ,15.96
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82600) Uniforms & Clothing,(id:41883) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919    ,195.76
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:41883) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919   ,207.45
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81275) Medical Surgical Supplies & Equipment,(id:41883) TAP,GENTA MEDICAL,id:13421214 ,608.28
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41883) TAP,OFFICE DEPOT UK LTD,id:13450910,525.6
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41883) TAP,DELTA SURGICAL LTD,id:13446347 ,84.42
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81255) Medical Surgical Supplies & Equipment,(id:41883) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,23.4
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81255) Medical Surgical Supplies & Equipment,(id:41883) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,19.02
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41907) TAP,VYGON (UK) LTD,id:13430624,343.8
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41907) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,770.96
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41907) TAP,MEDTRONIC LTD,id:13455194 ,1122
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81230) Medical Surgical Supplies & Equipment,(id:41907) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,1843.96
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:41906) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692   ,62.22
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:41906) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919   ,41.06
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41906) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,2415.5
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41906) TAP,KARL STORZ ENDOSCOPY UK LTD,id:13435648  ,576
Department of Health,Guys and St Thomas NHS Foundation Trust,17/11/2020,(50472) Medical Training Grades,(id:41906) TAP,PRICEWATERHOUSECOOPERS LLP,id:13480934  ,3152.65
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82600) Uniforms & Clothing,(id:41906) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,110.35
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41905) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,2396.68
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81255) Medical Surgical Supplies & Equipment,(id:41913) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,24.73
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:41913) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,9.47
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:41913) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,7.13
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82000) Provisions & Kitchens,(id:41918) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,40.68
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82000) Provisions & Kitchens,(id:41918) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,13.1
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81400) Medical Surgical Supplies & Equipment,(id:41918) TAP,SIGH LTD,id:13487900 ,1116.31
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41918) TAP,JOHNSON & JOHNSON MEDICAL LTD,id:13423447,145.09
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41918) TAP,JOHNSON & JOHNSON MEDICAL LTD,id:13456591,10183.89
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81225) Medical Surgical Supplies & Equipment,(id:41918) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,48.49
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82700) Uniforms & Clothing,(id:41916) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,23.69
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82000) Provisions & Kitchens,(id:41916) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,60.78
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:41916) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,74.53
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:41924) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014   ,3.6
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:41922) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,288.3
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:41922) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919    ,10.13
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919   ,147.03
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(50200) Consultants,(id:42485) Surgery,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:13410714  ,1164.72
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81225) Medical Surgical Supplies & Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,115.01
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81000) Surgical Appliances,(id:42485) Surgery,TALAR MADE ORTHOTICS LTD,id:13469295    ,233.04
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,704.15
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(89120) Other - Legal fees,(id:42485) Surgery,BEACHCROFT LLP OFFICE ACCOUNT,id:13451274,4954.8
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,HEALTHCARE 21 LTD,id:13510964   ,1272
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,IDEAL MEDICAL SOLUTIONS LTD,id:13455824   ,623.4
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,MERCIAN SURGICAL SUPPLY CO LTD,id:13362654,3132
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42483) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692    ,131.91
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(50552) Qualified Nursing Staff,(id:42482) Surgery,GLOBE LOCUMS LTD,id:13487825   ,314.57
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13400858 ,3221.46
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13431912 ,3362.95
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13392640 ,755.35
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13398288 ,608.77
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13392976 ,576.6
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,OXFORD HEALTH NHS FOUNDATION TRUST,id:13398794 ,1084.84
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13400861 ,513.82
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,T J SMITH & NEPHEW LTD,id:13461285   ,744.05
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,496.8
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13456581 ,502.44
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42466) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014,219.7
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81000) Surgical Appliances,(id:42466) Surgery,TALAR MADE ORTHOTICS LTD,id:13469515    ,14.4
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81225) Medical Surgical Supplies & Equipment,(id:42466) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,51.42
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014   ,166.83
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,15
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42463) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,486.41
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42463) Surgery,LIVANOVA UK LTD,id:13487195,550.66
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81000) Surgical Appliances,(id:42461) Surgery,TALAR MADE ORTHOTICS LTD,id:13442654    ,516
