Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,CITY OF WESTMINSTER,34009129,"813,737.73"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HAMMERSMITH AND FULHAM CCG,33764477,"1,063,375.65"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,CITY OF WESTMINSTER,34009119,"1,102,685.27"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,CITY OF WESTMINSTER,34009129,"1,102,685.27"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,33835219,"1,122,152.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,"TRUST
CENTRAL LONDON COMMUNITY HEALTHCARE NHS",33835211,"1,548,670.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,33768713,"1,549,497.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST",33835214,"1,627,828.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS,33836230,"1,815,750.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
CHELSEA AND WESTMINSTER HOSPITAL NHS",33835212,"2,039,497.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CENTRAL & NORTH WEST LONDON NHS FOUNDATION,33835210,"4,411,905.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,33835216,"5,512,982.00"
