Date,Expense Type,Expense area,Supplier,Transaction,amount
6/30/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,SAGE SERVICE TO THE AGED,32703842,"4,030.00"
6/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,SAGE SERVICE TO THE AGED,32703842,"38,571.40"
6/30/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,32703956,"50,880.00"
6/30/2020,Clinical&Medical-Clinical Other,CARERS,ISLINGTON AGE CONCERN,32706327,"93,091.58"
6/30/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,LONDON BOROUGH OF BARNET,32719997,"149,138.04"
6/30/2020,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,LONDON BOROUGH OF BARNET,32720074,"275,000.00"
6/30/2020,Cont Care- Prior Year Payments,ADULT JOINT FUNDED CONTINUING CARE,LONDON BOROUGH OF BARNET,32720087,"195,315.32"
6/30/2020,Cont Care- Prior Year Payments,ADULT JOINT FUNDED CONTINUING CARE,LONDON BOROUGH OF BARNET,32720095,"86,862.04"
6/30/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,LONDON BOROUGH OF BARNET,32720207,"145,813.58"
6/30/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32720367,"124,200.00"
6/30/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,JEWISH CARE,32720418,"1,697.14"
6/30/2020,Cont Care-Learning Disab(65+),CHC ADULT FULLY FUNDED,JEWISH CARE,32720418,"2,081.06"
6/30/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,JEWISH CARE,32720418,"3,914.86"
6/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,JEWISH CARE,32720418,"49,936.15"
6/30/2020,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BARNARDOS,32722760,"62,000.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),32735910,"117,042.80"
6/30/2020,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ISLINGTON COUNCIL,32735911,"-98,800.00"
6/30/2020,Hcare Srv Rec NHS Trust-Non Contract,COMMUNITY SERVICES,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,32735980,"167,074.34"
6/30/2020,Cont Care- Prior Year Payments,ADULT JOINT FUNDED CONTINUING CARE,LONDON BOROUGH OF BARNET,32741025,"506,331.85"
6/30/2020,Cont Care- Prior Year Payments,ADULT JOINT FUNDED CONTINUING CARE,LONDON BOROUGH OF BARNET,32741026,"472,845.90"
6/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,FOUR SEASONS HEALTH CARE LTD,32741108,"43,413.46"
6/30/2020,Clinical&Medical-Clinical Other,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,32741112,"120,867.61"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,32745154,"85,400.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,32745156,"12,243,600.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,32745158,"2,156,100.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BEDFORDSHIRE HOSPITAL FOUNDATION TRUST,32745160,"45,100.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32745163,"43,200.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,32745165,"7,983,300.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32745167,"3,224,800.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,32745168,"4,039,200.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,32745169,"304,100.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,32745173,"107,600.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,32745177,"83,500.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION,32745184,"579,700.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,"TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST",32745185,"1,132,100.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32745189,"1,385,700.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32745190,"1,660,800.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32745195,"220,600.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,32745196,"33,800.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,32745198,"57,200.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,LONDON AMBULANCE SERVICE NHS TRUST,32745200,"5,356,300.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,32745202,"1,356,200.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,32745204,"34,000.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32745205,"1,966,100.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,NORTH EAST LONDON NHS FOUNDATION TRUST,32745207,"298,500.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32745209,"18,480,000.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32745211,"30,500.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,32745213,"187,800.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32745215,"34,839,100.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,32745217,"666,000.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,32745218,"134,800.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32745220,"121,200.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,32745221,"853,300.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,32745224,"35,900.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),32745226,"110,300.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),32745227,"77,900.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32745229,"20,080,400.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,32745231,"149,300.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),32745234,"20,952,900.00"
6/30/2020,Clinical&Medical-Independent Sector,WINTER RESILIENCE,CARE UK COMMUNITY PARTNERSHIPS LTD,32759760,"5,070.71"
6/30/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32759760,"23,692.86"
6/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,32759760,"24,607.24"
6/30/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,LONDON BOROUGH OF BARNET,32759785,"236,000.00"
6/30/2020,Clinical&Medical-Independent Sector,INTERMEDIATE CARE,LONDON BOROUGH OF BARNET,32764321,"50,000.00"
6/30/2020,Clinical&Medical-Independent Sector,WINTER RESILIENCE,CARE UK COMMUNITY PARTNERSHIPS LTD,32764442,"-7,157.14"
6/30/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32764442,"-22,928.58"
6/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,32764442,-582.76
6/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,32764442,"-24,024.48"
6/30/2020,Hcare Srv Rec NHS Trust-Non Contract,WINTER RESILIENCE,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,32764475,"37,131.00"
6/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,INTERSERVE HEALTHCARE LTD,32764760,"44,074.00"
6/30/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,FOUR SEASONS HEALTH CARE LTD,32764962,"31,818.05"
6/30/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32770478,"6,283.00"
6/30/2020,Income tax <1Yr,BALANCE SHEET,HMRC,32770478,"535,705.76"
6/30/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32770478,"8,767.00"
6/30/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32770478,"323,472.28"
6/30/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32770478,"190,090.11"
6/30/2020,Post Graduate Loan Payable,BALANCE SHEET,HMRC,32770478,331
6/30/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,32770478,"-15,981.28"
6/30/2020,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,EAST AND NORTH HERTFORDSHIRE NHS TRUST,32778331,"35,620.22"
6/30/2020,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,ISLINGTON COUNCIL,32778605,"-382,208.12"
6/30/2020,Charges from CSU,PRIMARY CARE IT,NHS NEL CSU,32778683,"-234,703.81"
6/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,MAGICARE LTD,32780264,"44,119.98"
6/30/2020,Clinical&Medical-Commercial Sector,PROGRAMME PROJECTS,BARNET FEDERATED GPS LTD,32798287,"53,802.79"
6/30/2020,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,ISLINGTON COUNCIL,32798586,"-53,835.32"
6/30/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CENTRAL HEALTH EVOLUTION LTD,32799730,"60,728.14"
6/30/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ISLINGTON GP GROUP LTD (THE),32799948,"121,588.67"
6/30/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ISLINGTON GP GROUP LTD (THE),32799950,"121,588.67"
6/30/2020,Pension<1yr-SOLO Pension Addtnl,BALANCE SHEET,NHS ENGLAND,32815896,280.01
6/30/2020,Pension<1yr-SOLO Pension EEs,BALANCE SHEET,NHS ENGLAND,32815896,"20,960.85"
6/30/2020,Pension<1yr-SOLO Pension ERs,BALANCE SHEET,NHS ENGLAND,32815896,"22,613.92"
6/30/2020,Pension<1yr-SOLO Pension Addtnl,BALANCE SHEET,NHS ENGLAND,32815897,203.88
6/30/2020,Pension<1yr-SOLO Pension EEs,BALANCE SHEET,NHS ENGLAND,32815897,"16,840.04"
6/30/2020,Pension<1yr-SOLO Pension ERs,BALANCE SHEET,NHS ENGLAND,32815897,"19,167.47"
6/30/2020,Clinical&Medical-Clinical Other,CHC ADULT FULLY FUNDED,CONCEPT CARE SOLUTIONS LTD,32824501,"-45,672.51"
6/30/2020,Clinical&Medical-Clinical Other,CHC ADULT FULLY FUNDED,HARTWIG CARE LTD,32824518,"-142,320.76"
6/30/2020,Clinical&Medical-Clinical Other,CHC ADULT FULLY FUNDED,NAS SERVICES LTD,32824753,"-49,812.92"
6/30/2020,Clinical&Medical-Clinical Other,CHC ADULT FULLY FUNDED,SUGARMAN HEALTH & WELLBEING LTD,32824762,"-33,230.44"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,32827640,"35,530.00"
6/30/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,AUDIOLOGICAL SCIENCE LTD,32830135,"60,000.00"
6/30/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32841247,"128,340.00"
6/30/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32841251,"124,200.00"
6/30/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32854576,"36,592.09"
6/30/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,FEDERATED 4 HEALTH LTD,32854676,"41,880.00"
6/30/2020,Clinical&Medical-Clinical Other,COMMUNITY SERVICES,NATIONAL UNPLANNED PREGNANCY ADVISORY SERVICE,32854867,"42,589.46"
6/30/2020,Clinical&Medical-Independent Sector,WINTER RESILIENCE,CARE UK COMMUNITY PARTNERSHIPS LTD,32854964,"8,505.71"
6/30/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32854964,"12,962.86"
6/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,32854964,344.57
6/30/2020,Cont Care-Funded Nursing Care Allow,CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32854964,"16,237.60"
6/30/2020,Clinical&Medical-Independent Sector,WINTER RESILIENCE,CARE UK COMMUNITY PARTNERSHIPS LTD,32854967,"-8,850.28"
6/30/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32854967,"-17,870.00"
6/30/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,32854967,-344.57
6/30/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CARE UK COMMUNITY PARTNERSHIPS LTD,32854967,"-15,893.03"
6/30/2020,Programme Support Costs,CHC ADULT FULLY FUNDED,CHS HEALTHCARE,32856544,"195,000.00"
6/30/2020,Programme Support Costs,CHC ADULT FULLY FUNDED,CHS HEALTHCARE,32856544,"39,000.00"
6/30/2020,Clinical&Medical-Independent Sector,PRIMARY CARE IT,IPLATO HEALTHCARE LTD,32856545,"61,060.00"
6/30/2020,C&M-GMS LES Care Home/Nursing Home,LOCAL ENHANCED SERVICES,ANDOVER MEDICAL CENTRE,32858313,"37,514.40"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32869541,"-18,275,000.00"
6/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32869567,"18,275,000.00"
6/30/2020,Hcare Srv Rec Fdtn Trust-Non Contract,CHILD AND ADOLESCENT MENTAL HEALTH,ROYAL FREE LONDON NHS FOUNDATION TRUST,32869570,"100,000.00"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,"-54,889.32"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,"-9,859.56"
6/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,"-2,407.49"
6/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,-980.29
6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,"-6,598.99"
6/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,-279
6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,"-8,014.10"
6/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879630,"-1,557.00"
6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,840
6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,"79,057.56"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,"22,870.54"
6/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,"5,482.40"
6/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,"2,368.00"
6/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,115.64
6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,"23,260.81"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,32879631,"15,182.06"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,"-36,774.18"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,"-7,961.60"
6/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,"-4,647.17"
6/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,-671.67
6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,"-10,480.28"
6/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,"-1,153.76"
6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,"-11,448.39"
6/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879632,"-4,362.78"
6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,"1,120.00"
6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,"52,605.08"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,"15,322.56"
6/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,"5,500.00"
6/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,770.36
6/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,76.86
6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,"18,832.78"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,32879633,"12,268.65"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTER LONDON,32879634,"-15,423.22"
6/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTER LONDON,32879634,-451.02
6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTER LONDON,32879634,"-16,113.89"
6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTER LONDON,32879634,"-15,775.06"
6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BINGFIELD STREET SURGERY,32879636,"29,300.27"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BINGFIELD STREET SURGERY,32879636,"8,099.95"
6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BINGFIELD STREET SURGERY,32879636,"11,766.72"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BINGFIELD STREET SURGERY,32879636,"5,809.98"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879639,"-44,430.66"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879639,"-7,747.24"
6/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879639,"-4,485.07"
6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879639,"-3,430.10"
6/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879639,-911.25
6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879639,"-5,868.50"
6/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879639,"-3,178.71"
6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,560
6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,"63,821.56"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,"18,512.79"
6/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,"14,445.83"
6/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,"7,980.00"
6/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,56.58
6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,"16,701.45"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,"11,639.15"
6/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,136.07
6/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,32879640,118.28
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879641,"-71,861.07"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879641,"-9,162.84"
6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879641,"-10,988.80"
6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879641,"-11,553.11"
6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879642,"1,260.00"
6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879642,"103,429.16"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879642,"29,942.11"
6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879642,"31,642.80"
6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,32879642,"15,956.04"
6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ELIZABETH AVENUE GROUP PRACTICE,32879643,"-44,849.07"
