Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35025427,"25,178.04"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35025380,"26,625.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,External Consultancy Fees,PROGRAMME PROJECTS,HEALTH-E-FINANCIALS LTD,34819572,"28,150.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Cont Care-Physical Disab (65+),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF TOWER HAMLETS,35086897,"29,354.39"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,35025400,"29,945.75"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,35025410,"31,609.66"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,35025414,"32,129.31"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,JO BARTER ASSOCIATES LTD,34813051,"35,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Other professional fees,PROGRAMME PROJECTS,NHS REDBRIDGE CCG,35086921,"37,044.90"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,BROWNE JACOBSON LLP,35088189,"38,707.50"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34887712,"38,931.55"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34887723,"39,973.20"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,35025416,"41,635.62"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,35025392,"41,742.49"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,35025423,"42,639.80"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34830711,"42,834.58"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35025386,"43,929.38"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,EAST LONDON NHS FOUNDATION TRUST,35059486,"44,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35025390,"46,399.68"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,34830713,"48,545.86"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34887719,"50,449.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Computer Hardware Purch,PROGRAMME PROJECTS,DELL CORPORATION LTD,34847222,"51,450.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Computer Hardware Purch,PROGRAMME PROJECTS,DELL CORPORATION LTD,34847223,"51,450.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,35025375,"51,995.40"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34830719,"55,056.72"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,NHS NEL CSU,35127354,"57,222.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,35025398,"57,448.76"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34830718,"58,255.03"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HAMBERLEY CARE 1 LTD,35009622,"58,725.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35025380,"64,627.35"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,35025375,"66,346.50"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35025388,"66,772.75"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,BARKANTINE PRACTICE,34943294,"67,379.39"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,35025377,"68,440.28"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34887716,"68,587.58"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Other professional fees,PROGRAMME PROJECTS,QUEEN MARY UNIVERSITY OF LONDON,34920662,"70,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34830717,"71,505.20"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH EAST LONDON NHS FOUNDATION TRUST,34830722,"71,505.20"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34830723,"71,847.87"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,ST ANDREWS HEALTH CENTRE,34979079,"73,468.78"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,ST ANDREWS HEALTH CENTRE,34979080,"73,468.78"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,ST ANDREWS HEALTH CENTRE,34979083,"73,468.78"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"73,500.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,35025396,"75,569.15"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,35086897,"77,232.43"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,35025425,"78,536.47"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,34911380,"79,027.51"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35025390,"82,678.73"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35025407,"83,668.40"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,LONDON BOROUGH OF TOWER HAMLETS,35098118,"83,733.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35025402,"85,157.58"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"93,013.82"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35025412,"97,229.50"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Fees&Charges-CCG Revenue,PROGRAMME PROJECTS,NHS WALTHAM FOREST CCG,34871909,"100,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"101,224.53"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35025394,"103,450.31"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,BARTS HEALTH NHS TRUST,35046316,"107,020.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35025382,"107,518.32"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,35025421,"108,373.69"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34887730,"115,232.58"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,34911380,"119,745.15"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,35025384,"120,177.87"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35025427,"128,465.71"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Other professional fees,PROGRAMME PROJECTS,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34979737,"146,472.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34887726,"146,897.63"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,35086920,"155,569.35"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Voluntary Sector,LOCAL ENHANCED SERVICES,QUEEN MARY UNIVERSITY OF LONDON,34847921,"162,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Income tax <1Yr,BALANCE SHEET,HMRC,34911380,"172,933.86"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Voluntary Sector,LOCAL ENHANCED SERVICES,EAST END HEALTH NETWORK,34867760,"179,458.93"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,External Consultancy Fees,PROGRAMME PROJECTS,NORTH OF ENGLAND COMMISSIONING SUPPORT UNIT,35072625,"184,989.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS CCG-Non Contract,LOCAL ENHANCED SERVICES,NHS ENGLAND,34819399,"191,459.04"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,34830734,"195,833.33"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35030078,"204,190.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,TOWER HAMLETS GP CARE GROUP,34867817,"245,250.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,35086917,"252,646.11"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34830727,"268,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34830728,"268,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Commercial Sector,NCAS/OATS,TOWER HAMLETS GP CARE GROUP,34867809,"296,138.05"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,BARTS HEALTH NHS TRUST,34867802,"344,498.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,BARTS HEALTH NHS TRUST,34867806,"344,498.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34830732,"382,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,34830724,"387,056.95"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34830721,"434,970.92"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34830715,"501,450.19"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34830716,"545,118.50"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,35051654,"586,745.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34830729,"786,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34830725,"808,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34830731,"916,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,34830720,"1,222,556.12"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34887723,"1,871,818.52"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,LONDON BOROUGH OF TOWER HAMLETS,35092079,"2,029,485.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34887712,"2,882,030.86"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34830726,"3,649,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34830714,"5,790,321.86"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35059483,"8,865,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34830733,"9,656,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34830730,"11,557,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34830712,"16,370,920.85"
