Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,34744099,"391,666.67"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,EAST LONDON NHS FOUNDATION TRUST,34744096,"398,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34577746,"434,970.92"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,TOWER HAMLETS GP CARE GROUP,34703596,"447,969.63"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34577695,"501,450.19"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34577702,"545,118.50"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34569095,"786,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34773769,"797,036.94"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34569091,"808,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34569097,"916,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,34577737,"1,222,556.12"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34569092,"3,649,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34577690,"5,790,321.86"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34569099,"9,656,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34569096,"11,557,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34577672,"16,370,920.85"
